Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
PRAD	148413	1.1483e-13	36.128	28.505	0.341902389752577	2.01274099670511e-12	MRPL20-AS1
PRAD	55052	1.4161e-11	228.128	188.514	0.275171861903793	1.75499079207921e-10	MRPL20
PRAD	441869	4.4237e-13	14.52	34.04	-1.22918958369021	7.08824640813253e-12	ANKRD65
PRAD	643965	0.31779	1	1	0	0.375138877732165	TMEM88B
PRAD	64856	0.00054266	142.338	166.968	-0.230250761825561	0.00157448352058904	VWA1
PRAD	219293	1.2639e-14	1.665	4.979	-1.58033383810742	2.51489938317757e-13	ATAD3C
PRAD	83858	1.3689e-13	10.868	5.895	0.88252275235485	2.37980580882353e-12	ATAD3B
PRAD	55210	1.7962e-15	25.882	15.836	0.708741131657981	4.0660999787234e-14	ATAD3A
PRAD	339453	0.02887	2.275	2.741	-0.268835782852354	0.0521959225998301	TMEM240
PRAD	29101	3.7388e-14	296.324	248.474	0.254080580473981	6.94222732984293e-13	SSU72
PRAD	643988	1e-20	8.522	2.252	1.91998522409799	4.91431870669746e-19	FNDC10
PRAD	142678	2.5964e-06	30.055	23.19	0.374102200075615	1.20868071756727e-05	MIB2
PRAD	8510	0.020985	4.145	5.068	-0.290044422757697	0.0398359584299732	MMP23B
PRAD	984	0.5475	24.914	25.522	-0.0347847203654584	0.599129799444616	CDK11B
PRAD	728661	2.8057e-06	22.437	15.921	0.494948834801042	1.29351980069324e-05	SLC35E2B
PRAD	728642	1.6724e-06	1	1	0	8.1546745187901e-06	CDK11A
PRAD	9906	4.9319e-05	12.147	8.31	0.547679666739907	0.000179027465199591	SLC35E2A
PRAD	65220	1.8206e-09	54.595	44.436	0.297039874821719	1.54221924363057e-08	NADK
PRAD	2782	0.12639	339.156	331.557	0.0326921014928288	0.181646144130758	GNB1
PRAD	163688	7.5781e-05	1.258	1	0.331131922217202	0.000265745533783784	CALML6
PRAD	339456	4.9735e-14	6.726	3.137	1.10036324968298	9.09201945876289e-13	TMEM52
PRAD	85452	0.01653	1	1	0	0.0325114955171458	CFAP74
PRAD	2563	1.0814e-17	1	1	0	3.3790177092511e-16	GABRD
PRAD	5590	0.00032239	26.264	21.509	0.288146202720827	0.000982264720790378	PRKCZ
PRAD	100506504	0.22866	3.537	3.438	0.0409566742228575	0.290834198445906	PRKCZ-AS1
PRAD	199990	2.2548e-16	65.555	50.807	0.367678541775724	5.87269145654835e-15	FAAP20
PRAD	6497	0.33304	42.988	42.538	0.0151817870456498	0.389982289236188	SKI
PRAD	79906	0.003287	10.025	8.902	0.171400830777376	0.00798813076747373	MORN1
PRAD	11079	0.010093	90.719	84.813	0.0971193217600646	0.0214062413793103	RER1
PRAD	5192	1.0538e-13	32.656	18.471	0.822086113096475	1.85474029776675e-12	PEX10
PRAD	9651	0.00024431	7.742	12.93	-0.739944062405305	0.000764735582524272	PLCH2
PRAD	55229	0.00099291	21.538	24.586	-0.190952747195101	0.00273008552655382	PANK4
PRAD	388585	0.63274	1	1	0	0.678666992287918	HES5
PRAD	8764	2.5296e-12	120.818	87.239	0.469790271849448	3.61986270342972e-11	TNFRSF14
PRAD	100996583	3.538e-05	1	1	0	0.000132474224881225	AL139246.3
PRAD	127281	0.13012	26.381	27.392	-0.054255354328309	0.186139393613445	PRXL2B
PRAD	79258	2.0083e-06	2.666	2.239	0.251822252236376	9.59681466427128e-06	MMEL1
PRAD	100287898	1.4331e-05	1	1	0	5.78431997344461e-05	TTC34
PRAD	440556	0.0111	1	1	0	0.0232543984051979	PRDM16-DT
PRAD	63976	0.0078753	1	1	0	0.0173225665391772	PRDM16
PRAD	100422968	0.27276	1	1	0	0.338587098354918	MIR4251
PRAD	27237	3.5729e-07	31.566	22.162	0.51028337326116	2.00547979688736e-06	ARHGEF16
PRAD	1953	0.87182	14.175	16.578	-0.225921232816694	0.892025666201856	MEGF6
PRAD	127262	1.3836e-05	92.273	102.826	-0.156224634578926	5.60152671232877e-05	TPRG1L
PRAD	49856	3.2797e-09	27.984	24.048	0.218685280005288	2.65457346139216e-08	WRAP73
PRAD	7161	0.00013993	3.047	5.555	-0.866397411589969	0.000462643018955873	TP73
PRAD	148870	1.0787e-05	2.61	3.674	-0.493301819654103	4.45010804575417e-05	CCDC27
PRAD	388588	1.1414e-08	24.696	20.809	0.247069751666407	8.47743476439791e-08	SMIM1
PRAD	57470	0.92008	40.493	41.716	-0.0429282978069348	0.932614791597199	LRRC47
PRAD	9731	0.01245	15.426	16.825	-0.125242488830229	0.0256014253962118	CEP104
PRAD	1677	1.2222e-09	5.628	3.98	0.499853897805522	1.06805724024641e-08	DFFB
PRAD	339448	0.77902	29.067	29.826	-0.0371883302602348	0.811472810847856	C1orf174
PRAD	100133612	1e-20	1.301	1	0.379620962055708	4.91431870669746e-19	LINC01134
PRAD	105376672	0.08497	1	1	0	0.129666998709122	LINC01345
PRAD	284661	0.31779	1	1	0	0.375138877732165	LINC01777
PRAD	55966	0.017319	1	1.007	-0.0100636833446974	0.0338412305785124	AJAP1
PRAD	100616421	0.86112	1	1	0	0.882860635027704	MIR4689
PRAD	261734	2.5835e-07	6.049	4.404	0.457882191784946	1.48619347120843e-06	NPHP4
PRAD	8514	0.2723	7.568	6.252	0.275594310339731	0.338154169827838	KCNAB2
PRAD	26038	0.0050433	1	1	0	0.0117247220255654	CHD5
PRAD	6146	0.00022336	217.426	204.615	0.0876125588365102	0.000704965505784634	RPL22
PRAD	388591	0.634	5.057	5.803	-0.19851715042607	0.679812849584278	RNF207
PRAD	23463	0.52173	52.773	55.15	-0.0635608867066915	0.574564935569011	ICMT
PRAD	387509	3.629e-05	3.743	5.376	-0.522338089878799	0.000135571437851124	GPR153
PRAD	11332	0.42775	29.255	29.05	0.0101450545273782	0.483382488050982	ACOT7
PRAD	54626	0.45916	2.847	3.405	-0.258212305157168	0.513624477211796	HES2
PRAD	83715	0.030775	2.688	4.729	-0.815002003679044	0.0550673751261352	ESPN
PRAD	100422975	0.31779	1	1	0	0.375138877732165	MIR4252
PRAD	8718	0.22162	3.803	4.044	-0.0886450582724233	0.283149323326328	TNFRSF25
PRAD	57449	5.1795e-08	5.058	8.737	-0.788570953468537	3.39958607341147e-07	PLEKHG5
PRAD	79707	0.048923	9.6	9.32	0.0427044509542382	0.0810142036575876	NOL9
PRAD	80835	0.025091	1	1	0	0.0464028671128107	TAS1R1
PRAD	3104	0.00032258	30.72	25.807	0.251415774614692	0.000982421614426793	ZBTB48
PRAD	9903	1.7615e-07	32.002	46.927	-0.552256162410482	1.04642541876047e-06	KLHL21
PRAD	148479	0.17066	20.289	20.853	-0.0395571911630601	0.226175519431988	PHF13
PRAD	90326	0.91148	24.131	24.565	-0.0257165363347905	0.925382695133588	THAP3
PRAD	55735	0.20099	20.714	20.407	0.0215420639923486	0.260514479502954	DNAJC11
PRAD	23261	0.00034659	13.427	15.338	-0.191973375906401	0.00104893878680131	CAMTA1
PRAD	9341	6.9674e-11	92.758	130.168	-0.488831206708639	7.68979795643153e-10	VAMP3
PRAD	8863	5.043e-06	9.629	16.66	-0.790930517870205	2.22035996275605e-05	PER3
PRAD	10911	0.11938	1	1	0	0.173185643577857	UTS2
PRAD	3604	0.17388	1	1	0	0.229898876599975	TNFRSF9
PRAD	11315	0.0023567	612.571	559.848	0.129841883914388	0.00591579795918367	PARK7
PRAD	54206	0.070073	41.216	62.63	-0.603649380377516	0.109727232835382	ERRFI1
PRAD	102724539	0.048744	1	1	0	0.0807995307314793	LINC01714
PRAD	50651	0.57614	6.061	6.78	-0.161729430815251	0.625973094715343	SLC45A1
PRAD	473	6.6106e-07	124.781	100.505	0.312131000915587	3.51491647676162e-06	RERE
PRAD	2023	0.07391	680.014	623.776	0.124536403019116	0.114982518643076	ENO1
PRAD	102465436	0.00093031	1	1	0	0.00257258823781676	MIR6728
PRAD	100505975	6.9303e-13	1.841	1.052	0.807354922057604	1.07563715317287e-11	ENO1-AS1
PRAD	765	0.24333	1	1	0	0.306797361497897	CA6
PRAD	155184	0.37809	1	1	0	0.434838239649768	SLC2A7
PRAD	6518	2.698e-07	3.386	26.118	-2.94739054761342	1.54662559267241e-06	SLC2A5
PRAD	80045	0.38468	6.524	6.516	0.00177017818636662	0.441141329489114	GPR157
PRAD	106614088	0.14689	1.472	1.555	-0.079136908960952	0.205947967977861	MIR34AHG
PRAD	102724571	0.141	3.167	3.953	-0.319831087791424	0.199238926887576	LNCTAM34A
PRAD	9563	0.0013249	29.822	34.414	-0.206618574206066	0.00353511562382445	H6PD
PRAD	80176	0.00707	16.047	22.785	-0.505780761043295	0.0157795814977974	SPSB1
PRAD	100506022	0.001665	1	1.279	-0.35501626421955	0.00434132275456439	LINC02606
PRAD	84275	5.6791e-20	15.937	9.623	0.727821446371163	2.46858113265306e-18	SLC25A33
PRAD	199953	2.1771e-05	12.331	11.035	0.160203172275748	8.46919760511883e-05	TMEM201
PRAD	5293	0.011375	3.723	4.948	-0.410379884124857	0.0237649621048498	PIK3CD
PRAD	644997	0.030817	1	1	0	0.0551378914487514	PIK3CD-AS1
PRAD	101929074	4.9759e-06	3.29	6.522	-0.987226857125861	2.19399453170327e-05	PIK3CD-AS2
PRAD	22883	0.37367	236.537	236.185	0.00214853020697397	0.430522709946397	CLSTN1
PRAD	56998	0.05204	42.167	49.274	-0.224712208788899	0.0853127241910632	CTNNBIP1
PRAD	84328	0.0033499	32.429	36.99	-0.189850763787663	0.00812151328472143	LZIC
PRAD	64802	9.2877e-05	8.73	10.108	-0.211444010427973	0.00031958759427555	NMNAT1
PRAD	100847055	0.2645	1	1	0	0.329873139139609	MIR5697
PRAD	116362	0.01296	19.481	26.49	-0.443380107867773	0.0264990717786105	RBP7
PRAD	10277	0.85908	32.209	32.05	0.00713951289762139	0.880938909932051	UBE4B
PRAD	23095	0.2196	19.632	19.983	-0.025566033632685	0.280939601996032	KIF1B
PRAD	5226	0.011885	106.338	98.225	0.114495069852875	0.0246396059041309	PGD
PRAD	378708	1.777e-05	2.618	2.329	0.168754457734375	7.05015637583893e-05	CENPS
PRAD	1325	2.2632e-08	1	1	0	1.58991854737537e-07	CORT
PRAD	1676	0.00025528	25.19	28.552	-0.180740684427419	0.00079626255057168	DFFA
PRAD	5195	7.1646e-07	38.26	53.535	-0.484645528424067	3.78489382820258e-06	PEX14
PRAD	54897	0.00034062	21.527	18.038	0.255107894005927	0.00103349075278015	CASZ1
PRAD	148345	0.015996	1	1	0	0.0316131590972416	C1orf127
PRAD	23435	1.6943e-05	49.652	44.469	0.159051868846684	6.75782749765698e-05	TARDBP
PRAD	10747	0.055147	1.012	1.149	-0.183169507951803	0.0893938457377923	MASP2
PRAD	6723	8.5396e-19	152.278	81.355	0.904404606579042	3.11688076157804e-17	SRM
PRAD	5394	0.5589	33.813	35.216	-0.0586530278074738	0.609732535247372	EXOSC10
PRAD	105376736	1e-20	1.291	1	0.368489000645104	4.91431870669746e-19	EXOSC10-AS1
PRAD	2475	5.4738e-07	28.278	24.168	0.226581998008568	2.9622835757884e-06	MTOR
PRAD	100873935	0.0087312	1	1	0	0.01888122	MTOR-AS1
PRAD	10218	0.07639	1.652	2.688	-0.702319451359315	0.118235584084958	ANGPTL7
PRAD	29914	5.8063e-08	17.575	14.486	0.278865408883933	3.77604699572127e-07	UBIAD1
PRAD	57540	5.1861e-20	1	1	0	2.27067946296296e-18	DISP3
PRAD	101929181	0.10056	1	1	0	0.149501588765458	LINC01647
PRAD	26232	2.7671e-11	12.14	27.219	-1.16484564298739	3.26754278024417e-10	FBXO2
PRAD	93611	0.087659	24.915	23.928	0.0583147584515425	0.133103834736692	FBXO44
PRAD	26270	1.7513e-05	26.886	24.715	0.121468225846526	6.96168740892957e-05	FBXO6
PRAD	10459	3.187e-14	70.444	47.698	0.562548056999604	5.9697335387324e-13	MAD2L2
PRAD	374946	0.04589	1	1	0	0.0769619569672131	DRAXIN
PRAD	57085	0.73946	267.28	281.723	-0.0759254630462688	0.7760774027127	AGTRAP
PRAD	4524	1.3832e-07	14.578	9.756	0.579431142289142	8.37119249146758e-07	MTHFR
PRAD	1185	0.29581	10.052	8.93	0.17075049587207	0.362735030830404	CLCN6
PRAD	4878	4.2413e-06	1	1	0	1.89085737900691e-05	NPPA
PRAD	90231	0.47467	70.536	71.672	-0.0230498485150652	0.528855565445026	KIAA2013
PRAD	5351	0.092421	117.557	114.677	0.0357843790073018	0.139289358948934	PLOD1
PRAD	9927	3.552e-08	73.523	103.69	-0.496009225420868	2.40556995544239e-07	MFN2
PRAD	60672	1.352e-16	40.582	28.566	0.506540932362101	3.65091472081218e-15	MIIP
PRAD	102466982	0.31779	1	1	0	0.375138877732165	MIR6729
PRAD	943	0.025628	1	1	0	0.0472317869391997	TNFRSF8
PRAD	7133	0.47891	13.314	13.649	-0.0358511819603332	0.532987755753138	TNFRSF1B
PRAD	100616438	0.13624	1	1	0	0.193413192128085	MIR4632
PRAD	55187	0.053328	15.985	18.771	-0.231786765752612	0.0869819494097808	VPS13D
PRAD	677885	0.28895	1.391	1.224	0.184518861849587	0.3554085	SNORA59A
PRAD	9249	0.053384	303.982	331.96	-0.127023514013615	0.087059942979767	DHRS3
PRAD	102466722	0.32657	1.585	1.235	0.359971798554729	0.383439995033935	MIR6730
PRAD	93190	0.02161	1	1	0	0.0408455489429739	C1orf158
PRAD	390999	0.31779	1	1	0	0.375138877732165	PRAMEF12
PRAD	645414	0.31779	1	1	0	0.375138877732165	PRAMEF19
PRAD	126755	0.045485	1	1	0	0.0764742953629829	LRRC38
PRAD	10630	1.1253e-15	10.449	24.741	-1.24353893464739	2.61411121179039e-14	PDPN
PRAD	7799	0.011531	21.739	25.875	-0.251273285090465	0.0240436437389771	PRDM2
PRAD	23254	2.0633e-05	6.713	9.006	-0.42392883526611	8.07373311879367e-05	KAZN
PRAD	105376762	0.019785	1	1	0	0.0379078889789303	KAZN-AS1
PRAD	200197	0.0079059	1	1	0	0.017380891218101	TMEM51-AS1
PRAD	55092	7.1851e-10	15.132	26.562	-0.811761097769646	6.52268527730375e-09	TMEM51
PRAD	114827	0.18892	1	1	0	0.246960847769996	FHAD1
PRAD	79180	5.6683e-05	62.653	82.637	-0.399404289034903	0.000203708420368181	EFHD2
PRAD	11330	0.31779	1	1	0	0.375138877732165	CTRC
PRAD	63036	0.095549	1	1	0	0.143343709179357	CELA2A
PRAD	51032	0.15091	1	1	0	0.210447204272888	CELA2B
PRAD	842	0.46453	18.821	18.98	-0.0121367087817611	0.518829197459584	CASP9
PRAD	23341	0.0041108	13.812	12.69	0.122230170124918	0.00975880957161981	DNAJC16
PRAD	107397391	0.026949	1	1	0	0.049282207889309	SCARNA21B
PRAD	79814	3.861e-16	2.737	1.373	0.995263809217856	9.69990779220779e-15	AGMAT
PRAD	84301	2.7488e-06	22.817	17.876	0.352085167388374	1.27155902608696e-05	DDI2
PRAD	23207	0.33608	40.283	39.527	0.0273326669384187	0.3931310164367	PLEKHM2
PRAD	284723	0.0002876	1	1	0	0.000886162814943527	SLC25A34
PRAD	54751	1.1981e-09	65.848	110.081	-0.741353953659072	1.04828823601974e-08	FBLIM1
PRAD	440567	1.3155e-18	11.198	7.548	0.569074757112547	4.66542075e-17	UQCRHL
PRAD	729614	0.17168	6.879	6.508	0.0799846046294218	0.22737155162756	AL450998.2
PRAD	23013	0.38384	18.703	20.321	-0.119701699183017	0.440380188709764	SPEN
PRAD	7709	3.5643e-07	28.727	24.241	0.244958123410138	2.00170862232779e-06	ZBTB17
PRAD	149563	5.2299e-18	1	1	0	1.68361637065053e-16	SRARP
PRAD	27129	0.0014601	15.313	41.918	-1.45281293260748	0.00385956122981366	HSPB7
PRAD	1187	0.0057315	1	1	0	0.0131154520378535	CLCNKA
PRAD	1188	0.010906	1	1.149	-0.200378797984026	0.0229021169330965	CLCNKB
PRAD	348487	0.12455	1	1	0	0.179365149566865	FAM131C
PRAD	1969	0.008959	6.031	17.286	-1.519134926021	0.0193032159781288	EPHA2
PRAD	128272	2.092e-11	6.257	14.647	-1.22706219281287	2.51785452488688e-10	ARHGEF19
PRAD	79363	0.24531	7.437	7.941	-0.0945999234086762	0.308927708468959	CPLANE2
PRAD	54455	0.09131	21.28	21.194	0.00584225375847035	0.137813181644088	FBXO42
PRAD	26099	0.60181	68.43	69.304	-0.0183096750291623	0.650111851363013	SZRD1
PRAD	374955	0.052402	1	1	0	0.0857608181818182	SPATA21
PRAD	55707	0.016169	76.752	74.395	0.0449986818886727	0.0318899018444712	NECAP2
PRAD	107984921	8.2175e-06	1.421	1.193	0.252312511547552	3.46189234804989e-05	LINC01772
PRAD	26871	0.12721	1	1	0	0.182602643685915	RNU1-1
PRAD	100132147	0.10047	1	1	0	0.14938866116973	LINC01783
PRAD	55672	0.37378	7.66	8.508	-0.151475641148353	0.430626129940444	NBPF1
PRAD	26869	0.15725	1	1	0	0.211367463420787	RNU1-3
PRAD	9696	2.7459e-05	11.147	8.534	0.385361473195198	0.000104825988697524	CROCC
PRAD	6060	0.047611	1	1	0	0.0792920457853956	RNU1-4
PRAD	112267871	0.04074	1	1	0	0.0698329676172064	BX284668.2
PRAD	26870	0.10495	1	1	0	0.154988621694774	RNU1-2
PRAD	4237	0.037286	9.367	13.718	-0.550411190509259	0.064752207132947	MFAP2
PRAD	23400	1.2498e-11	43.143	29.715	0.537935118559545	1.56530277810477e-10	ATP13A2
PRAD	6390	0.24902	139.714	136.463	0.033966754879799	0.313075113434952	SDHB
PRAD	11240	0.00089737	2.885	5.423	-0.910519851482364	0.00249218692638998	PADI2
PRAD	400743	0.11643	1	1	0	0.16966949527462	AL590644.1
PRAD	29943	0.34668	1	1	0	0.403556002188184	PADI1
PRAD	51702	0.0037818	1	1	0	0.00904901857640841	PADI3
PRAD	100616188	0.28522	1	1	0	0.351470719249479	MIR3972
PRAD	23569	0.67846	1	1	0	0.721198438405435	PADI4
PRAD	55920	1.1935e-09	57.178	40.583	0.494584640786149	1.04469298642534e-08	RCC2
PRAD	55160	9.0089e-09	19.881	30.799	-0.63149318416354	6.80029737850301e-08	ARHGEF10L
PRAD	81569	0.070791	1	1	0	0.110704908429485	ACTL8
PRAD	84966	0.30521	5.548	7.648	-0.463114735657146	0.372522862796834	IGSF21
PRAD	127707	0.54941	1	1	0	0.600827186247302	KLHDC7A
PRAD	5081	0.31526	1	1	0	0.375138877732165	PAX7
PRAD	8659	1.9579e-05	86.791	121.352	-0.483580533883242	7.70522546698724e-05	ALDH4A1
PRAD	100302276	0.77009	1	1	0	0.803784034433708	MIR1290
PRAD	126917	0.0010638	9.879	14.662	-0.569644992886053	0.00290312007434944	IFFO2
PRAD	23352	0.79809	25.265	25.326	-0.00347905517352997	0.828053884148423	UBR4
PRAD	101927895	1.8482e-09	1.678	1.255	0.419055351601689	1.56435353221957e-08	EMC1-AS1
PRAD	23065	0.014609	28.375	26.196	0.115273856241055	0.0293075243706986	EMC1
PRAD	51154	2.0869e-15	53.338	42.775	0.318395874857738	4.65972141657922e-14	MRTO4
PRAD	22977	0.10355	1.269	1	0.343692069179019	0.153165608925344	AKR7A3
PRAD	8574	0.90411	70.221	73.092	-0.0578109688249757	0.919361401605658	AKR7A2
PRAD	54896	8.8186e-07	22.831	19.47	0.229741167070125	4.56794034566699e-06	PQLC2
PRAD	832	9.0692e-06	404.274	534.392	-0.402564987609021	3.78696049450549e-05	CAPZB
PRAD	440574	2.5736e-06	6.883	10.422	-0.598522744816845	1.19885364273205e-05	MICOS10
PRAD	100532736	1.5256e-05	312.092	597.099	-0.935998776086601	6.13439954648526e-05	NBL1
PRAD	3362	0.59637	1	1	0	0.645120086929998	HTR6
PRAD	255104	0.0011859	56.981	52.554	0.116680365718246	0.00320035080532657	TMCO4
PRAD	54546	0.60095	1	1	0	0.649282307692308	RNF186
PRAD	23252	0.1211	5.478	5.088	0.106550595421023	0.175274581689566	OTUD3
PRAD	30814	0.041284	1	1	0	0.0706232201945494	PLA2G2E
PRAD	5320	2.7005e-09	1230.455	528.454	1.21934209592638	2.21782861829409e-08	PLA2G2A
PRAD	5322	0.0016786	11.346	14.944	-0.397382591038744	0.00437035720053836	PLA2G5
PRAD	26279	0.001883	1	1	0	0.00484385360251451	PLA2G2D
PRAD	64600	0.08389	1	1	0	0.128248818880667	PLA2G2F
PRAD	391013	0.031318	1	1	0	0.0558745469942148	PLA2G2C
PRAD	127733	6.5032e-10	1.381	5.182	-1.90779569592204	5.95958625322997e-09	UBXN10
PRAD	127731	0.039126	1	1	0	0.0674740379285193	VWA5B1
PRAD	55450	0.26877	51.444	60.474	-0.233312184962382	0.334512302158273	CAMK2N1
PRAD	79594	8.2325e-07	44.065	53.63	-0.283407048246979	4.29466456239274e-06	MUL1
PRAD	163933	0.10016	1	1	0	0.149011021464029	FAM43B
PRAD	978	0.084362	4.158	5.214	-0.326500824677186	0.128887061889719	CDA
PRAD	65018	3.4844e-07	21.109	28.51	-0.433609803992637	1.96045868852459e-06	PINK1
PRAD	100861548	0.00014822	3.024	2.743	0.140703517372795	0.000487175375347544	PINK1-AS
PRAD	1650	2.1295e-06	333.316	288.662	0.207509371045688	1.01142919214461e-05	DDOST
PRAD	57576	0.00054363	1	1.544	-0.626672752605993	0.00157708285889571	KIF17
PRAD	400745	0.9871	1	1	0	0.988912471751413	SH2D5
PRAD	50809	0.00076319	77.189	86.414	-0.162869795989665	0.00214842175023151	HP1BP3
PRAD	8672	0.91399	34.63	34.454	0.00735090256882678	0.927369502670227	EIF4G3
PRAD	100302155	0.064202	1	1	0	0.101731652245141	MIR1256
PRAD	1889	0.37188	145.772	155.262	-0.0909911445149761	0.428762165149545	ECE1
PRAD	84224	0.8029	5.355	5.11	0.0675632838126345	0.832354530838936	NBPF3
PRAD	249	0.51317	7.848	9.28	-0.241799763795696	0.566494315729404	ALPL
PRAD	5909	1.634e-16	98.614	44.91	1.13475575508197	4.34623575e-15	RAP1GAP
PRAD	84196	0.20459	37.268	37.489	-0.00852994456305739	0.264664758343972	USP48
PRAD	401944	0.0013752	1	1.063	-0.0881415968690175	0.0036578601	LDLRAD2
PRAD	3339	0.00080348	32.099	53.139	-0.727242725749259	0.00225497901872857	HSPG2
PRAD	23436	0.16443	1	1	0	0.219010138332499	CELA3B
PRAD	10136	0.25224	1	1	0	0.316512263238589	CELA3A
PRAD	29092	4.6771e-14	1.86	1.046	0.830419769748452	8.59447417098446e-13	LINC00339
PRAD	998	0.0035242	60.725	71.092	-0.22739663729452	0.00850532514460701	CDC42
PRAD	54361	0.00047222	5.323	7.657	-0.524539691046067	0.00138751303231152	WNT4
PRAD	100616433	0.40976	1	1	0	0.466221957009945	MIR4418
PRAD	9923	0.17586	11.641	13.072	-0.16726489280081	0.232213772261868	ZBTB40
PRAD	2046	2.2947e-05	1	1	0	8.87637180512634e-05	EPHA8
PRAD	102466615	0.1575	1	1	0	0.211367463420787	MIR6127
PRAD	712	0.10061	81.585	75.685	0.108296525519826	0.14955502549773	C1QA
PRAD	714	0.73931	78.186	75.376	0.0528050642917869	0.775996521975041	C1QC
PRAD	713	0.39267	87.241	81.447	0.0991447471326887	0.448841046948861	C1QB
PRAD	2048	0.0129	1.315	1.639	-0.317753054919794	0.0263992210040392	EPHB2
PRAD	100616391	0.31779	1	1	0	0.375138877732165	MIR4684
PRAD	646262	0.31779	1	1	0	0.375138877732165	LACTBL1
PRAD	729059	0.015439	1	1	0	0.0307034094392523	TEX46
PRAD	23028	8.2252e-10	91.778	78.014	0.234415322291135	7.41627249152542e-09	KDM1A
PRAD	100422866	0.0059983	1	1	0	0.0136554857922328	MIR3115
PRAD	7798	0.00032245	11.269	14.428	-0.35651183038998	0.000982306879026485	LUZP1
PRAD	3352	0.28905	1	1	0	0.355469857828122	HTR1D
PRAD	10236	0.033439	49.476	45.928	0.107354906337951	0.0590153836775317	HNRNPR
PRAD	80818	0.066454	16.621	17.722	-0.0925342428491502	0.104785080844757	ZNF436
PRAD	148898	1.5264e-05	4.867	4.562	0.0933663279663648	6.13645675420367e-05	ZNF436-AS1
PRAD	6920	1.8123e-11	218.686	151.883	0.525900463308021	2.20239472872644e-10	TCEA3
PRAD	55616	0.71135	39.476	38.74	0.0271518587375732	0.750536327350258	ASAP3
