Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
BLCA	55210	3.4654e-07	43.333	17.551	1.30391288668955	2.98750353359684e-06	ATAD3A
BLCA	339453	0.0028477	1.406	2.802	-0.994860361358283	0.00851187949842401	TMEM240
BLCA	29101	0.00017867	274.385	214.416	0.355789049242663	0.000794489575942915	SSU72
BLCA	643988	7.56e-15	18.339	7.848	1.22451802626676	4.09159205955335e-13	FNDC10
BLCA	142678	0.30548	28.556	27.572	0.0505899866583619	0.379098791689448	MIB2
BLCA	8510	0.00022319	3.703	21.701	-2.55099507015818	0.000962054760869565	MMP23B
BLCA	984	0.19642	31.119	27.681	0.168899637965342	0.273938015218364	CDK11B
BLCA	728661	0.0082268	12.369	9.798	0.33616967032637	0.0207199462817552	SLC35E2B
BLCA	728642	8.8306e-08	1.301	1	0.379620962055708	8.79471308675799e-07	CDK11A
BLCA	9906	0.10323	7.938	6.663	0.252603668731696	0.166276458902592	SLC35E2A
BLCA	65220	0.00017606	51.812	39.315	0.398206419885538	0.000784643371475276	NADK
BLCA	2782	0.28071	307.783	298.754	0.0429555190699397	0.361319906167011	GNB1
BLCA	163688	4.2004e-05	1.135	1	0.18269229751619	0.0002213990439826	CALML6
BLCA	339456	3.0852e-19	2.851	1.127	1.33898052376573	3.93516357894737e-17	TMEM52
BLCA	85452	2.9142e-05	1	1	0	0.000159462158053186	CFAP74
BLCA	2563	1.0294e-06	1.701	1	0.766383141001298	7.96743910574876e-06	GABRD
BLCA	5590	1.572e-06	20.629	10.986	0.909007690663111	1.16661762504253e-05	PRKCZ
BLCA	100506504	0.31184	3.724	3.746	-0.00849782668425154	0.379098791689448	PRKCZ-AS1
BLCA	199990	0.0022297	54.189	36.503	0.569984987182176	0.00692763343304843	FAAP20
BLCA	6497	0.0075925	30.008	48.102	-0.680749711955981	0.0193593660860416	SKI
BLCA	79906	0.050237	5.088	4.309	0.239745572173973	0.0940370071232406	MORN1
BLCA	11079	1.1249e-08	95.119	67.617	0.492347539078452	1.37915648679033e-07	RER1
BLCA	5192	0.00064274	12.168	9.436	0.366844734485034	0.00242079125194267	PEX10
BLCA	9651	0.80481	9.866	13.041	-0.402517309004749	0.836209551733994	PLCH2
BLCA	55229	0.42708	23.201	23.075	0.00785634127271239	0.487800684960201	PANK4
BLCA	388585	0.0013715	1	1	0	0.00461846325459318	HES5
BLCA	8764	0.42085	82.611	70.694	0.224746120694759	0.481769765916129	TNFRSF14
BLCA	100996583	0.67238	1	1	0	0.718956769291107	AL139246.3
BLCA	127281	9.4575e-06	30.212	20.417	0.565350794589647	5.86849310099573e-05	PRXL2B
BLCA	79258	0.00074538	1.277	1	0.352758525040637	0.00275130871213403	MMEL1
BLCA	100287898	0.12082	1	1	0	0.188081151952038	TTC34
BLCA	440556	0.68377	1	1	0	0.729633437866928	PRDM16-DT
BLCA	63976	0.53637	1	1	0	0.593003146289538	PRDM16
BLCA	100422968	0.04578	1	1	0	0.0870386663179916	MIR4251
BLCA	27237	0.025697	30.142	21.7	0.474080104005634	0.0538816830417227	ARHGEF16
BLCA	1953	0.66682	7.108	9.191	-0.370778156921813	0.713816491779141	MEGF6
BLCA	693135	0.22229	1	1	0	0.301178232699714	MIR551A
BLCA	127262	0.0001616	78.471	111.398	-0.505491840774294	0.00072628427776633	TPRG1L
BLCA	49856	6.0259e-15	44.933	23.317	0.946393206978307	3.29400764160401e-13	WRAP73
BLCA	7161	5.428e-13	3.753	1.29	1.54067322457636	1.86689814150943e-11	TP73
BLCA	148870	0.0007745	1	2.208	-1.14274017211608	0.00284052791323356	CCDC27
BLCA	388588	0.12955	3.881	4.289	-0.144212882850108	0.198763017023073	SMIM1
BLCA	57470	0.85485	33.247	36.845	-0.148244686891132	0.879321512450481	LRRC47
BLCA	9731	0.32602	14.012	15.341	-0.130729634439535	0.387109925417823	CEP104
BLCA	1677	1.6017e-06	5.719	3.538	0.692828857512829	1.18583430753564e-05	DFFB
BLCA	339448	2.9937e-10	41.171	25.655	0.682388465090504	5.34003902698283e-09	C1orf174
BLCA	100133612	0.028473	1	1	0	0.058714626359081	LINC01134
BLCA	105376672	0.18865	1	1	0	0.265632353131052	LINC01345
BLCA	284661	0.17955	1	1	0	0.255357658450704	LINC01777
BLCA	55966	0.42285	1	1	0	0.483627758259046	AJAP1
BLCA	100616421	1.3617e-06	1	1	0	1.02875090751645e-05	MIR4689
BLCA	261734	8.1762e-11	6.963	4.183	0.735171025421604	1.65581335376045e-09	NPHP4
BLCA	8514	0.38788	9.331	11.611	-0.315388622393853	0.449190330253796	KCNAB2
BLCA	26038	0.28227	1	1	0	0.36283539427157	CHD5
BLCA	6146	4.8315e-05	121.658	197.046	-0.695701271018	0.000250546472895863	RPL22
BLCA	388591	5.9333e-06	10.454	3.958	1.40121154691238	3.87342730619575e-05	RNF207
BLCA	23463	0.0014016	63.939	43.976	0.539979796190606	0.00470964375288861	ICMT
BLCA	390992	0.3179	1	1	0	0.379098791689448	HES3
BLCA	387509	0.66453	10.117	12.104	-0.258702342433886	0.711679457429048	GPR153
BLCA	11332	4.9771e-05	75.04	44.545	0.752396323828456	0.000257362560692271	ACOT7
BLCA	54626	8.1955e-05	5.819	1	2.54077124608924	0.000400573700649787	HES2
BLCA	83715	5.5617e-06	5.954	1.09	2.44953108657375	3.65931338461538e-05	ESPN
BLCA	100422975	0.031284	1	1	0	0.0634435447698745	MIR4252
BLCA	8718	1.5214e-07	23.311	8.641	1.43174070838668	1.4229526329331e-06	TNFRSF25
BLCA	57449	7.2942e-05	20.099	12.177	0.722964977876594	0.000362317914370303	PLEKHG5
BLCA	79707	0.43444	10.034	10.268	-0.0332583578111215	0.495351081603848	NOL9
BLCA	80835	0.0084776	1	1	0	0.021245176953125	TAS1R1
BLCA	3104	0.54651	24.758	22.104	0.163587308249459	0.602716772513526	ZBTB48
BLCA	9903	0.0050077	24.212	43.811	-0.855570888848798	0.013630718170473	KLHL21
BLCA	148479	0.86394	27.224	26.214	0.0545415447996349	0.887374397927949	PHF13
BLCA	90326	0.00062385	23.59	17.69	0.415241370549004	0.00235778761913013	THAP3
BLCA	55735	0.0015973	23.904	19.709	0.278397474810706	0.00525312278347407	DNAJC11
BLCA	23261	0.72859	11.905	12.476	-0.0675878372164558	0.769665156681358	CAMTA1
BLCA	9341	0.043466	124.647	144.869	-0.216900750251399	0.0833439055824176	VAMP3
BLCA	8863	7.1009e-05	4.258	13.367	-1.65042785804005	0.000353763658976702	PER3
BLCA	10911	0.30548	1	1	0	0.379098791689448	UTS2
BLCA	3604	0.066054	1	1	0	0.117273406105006	TNFRSF9
BLCA	11315	0.023678	409.51	382.737	0.0975453059373578	0.0503641618722574	PARK7
BLCA	54206	0.071968	72.351	124.387	-0.781750851409231	0.125555434970405	ERRFI1
BLCA	102724539	2.2799e-07	1	1	0	2.05908484057971e-06	LINC01714
BLCA	50651	0.001879	1.126	3.522	-1.64518808175098	0.00601804243759178	SLC45A1
BLCA	473	0.011039	38.948	54.764	-0.491678578826054	0.0265459348401323	RERE
BLCA	2023	3.2262e-17	1594.366	890.147	0.840867340667036	2.80345211952191e-15	ENO1
BLCA	102465436	1.4872e-06	1	1	0	1.11200957147755e-05	MIR6728
BLCA	100505975	5.8969e-11	1	1	0	1.22843635052531e-09	ENO1-AS1
BLCA	765	0.44626	1	1	0	0.506656439539847	CA6
BLCA	6518	0.099637	2.41	1.954	0.302602679148939	0.161743272328074	SLC2A5
BLCA	80045	0.99077	11.916	16.505	-0.470003109860368	0.993000848727139	GPR157
BLCA	106614088	2.5062e-08	3.793	1.785	1.08741529737778	2.81621474497682e-07	MIR34AHG
BLCA	102724571	0.00018192	5.428	3.041	0.835874904388056	0.000807131228641172	LNCTAM34A
BLCA	9563	0.088313	21.305	31.041	-0.542982983837584	0.147363999923495	H6PD
BLCA	80176	0.11879	30.753	36.895	-0.262698161585046	0.185583317097629	SPSB1
BLCA	100506022	0.0086706	1	1.219	-0.285698125958125	0.0216353342409335	LINC02606
BLCA	84275	0.33614	6.192	6.251	-0.0136815310344166	0.396900689692508	SLC25A33
BLCA	199953	9.3114e-15	18.338	9.977	0.878158323034104	4.96554878728606e-13	TMEM201
BLCA	5293	0.36996	5.16	6.518	-0.337058286427948	0.431000831107788	PIK3CD
BLCA	644997	0.15865	1	1	0	0.232719116341627	PIK3CD-AS1
BLCA	101929074	0.033971	1.659	2.491	-0.586411135284973	0.0679845207817231	PIK3CD-AS2
BLCA	22883	0.00031772	109.104	92.283	0.241567185071696	0.00130775446688054	CLSTN1
BLCA	56998	3.957e-06	32.734	21.185	0.627746777608856	2.69431201310861e-05	CTNNBIP1
BLCA	84328	0.90318	26.093	28.787	-0.14175462294158	0.920870371166791	LZIC
BLCA	64802	0.33201	6.734	7.392	-0.134501035588412	0.393002828069033	NMNAT1
BLCA	100847055	0.021793	1	1	0	0.0470108914054001	MIR5697
BLCA	116362	0.0022015	6.133	23.81	-1.95690276451701	0.00685564199029126	RBP7
BLCA	10277	0.30983	25.002	31.354	-0.326606001333059	0.379098791689448	UBE4B
BLCA	23095	0.019789	11.29	17.157	-0.603751825264081	0.043254804088586	KIF1B
BLCA	5226	0.76636	206.498	112.478	0.876484961920986	0.803146163751682	PGD
BLCA	378708	8.4097e-10	3.215	1.528	1.07317419417956	1.35069194918999e-08	CENPS
BLCA	1325	1.211e-13	1	1	0	4.98360773584906e-12	CORT
BLCA	1676	0.0014176	27.198	24.194	0.168851256892603	0.00475534813903414	DFFA
BLCA	5195	0.0083482	44.105	69.216	-0.650163353035443	0.0209616088062622	PEX14
BLCA	54897	5.4419e-05	6.484	13.803	-1.09002586630686	0.000278718871800892	CASZ1
BLCA	148345	0.024806	1	1	0	0.0523354290965371	C1orf127
BLCA	23435	6.4256e-06	55.795	45.63	0.290153188729533	4.14931999111901e-05	TARDBP
BLCA	10747	0.41184	1	1	0	0.472919987364431	MASP2
BLCA	6723	4.1459e-10	180.102	90.253	0.996767409262293	7.12017518897638e-09	SRM
BLCA	5394	4.5764e-08	42.802	30.993	0.46573580184189	4.84543011650485e-07	EXOSC10
BLCA	105376736	1e-20	1.443	1	0.529071299829111	1.74488e-18	EXOSC10-AS1
BLCA	2475	0.17811	18.715	18.27	0.0347184142724731	0.253657016650343	MTOR
BLCA	100873935	0.090657	1	1	0	0.150469509702458	MTOR-AS1
BLCA	10218	0.0063856	1	3.178	-1.66811912468643	0.0167439674921856	ANGPTL7
BLCA	29914	0.2802	11.319	11.612	-0.0368699710953957	0.360791203731035	UBIAD1
BLCA	57540	0.00076889	1	1	0	0.00282327605892256	DISP3
BLCA	101929181	0.086865	1	1	0	0.145470862638206	LINC01647
BLCA	26232	3.3378e-06	9.53	9.007	0.0814295526945791	2.31040164392256e-05	FBXO2
BLCA	93611	7.4912e-05	15.883	11.638	0.448640284978618	0.00037092068830874	FBXO44
BLCA	26270	5.8535e-15	35.009	14.572	1.26452695289998	3.21372480653266e-13	FBXO6
BLCA	10459	1.5024e-08	81.554	37.896	1.10571006187506	1.79260647702407e-07	MAD2L2
BLCA	374946	0.0052727	1	1	0	0.0142570452584604	DRAXIN
BLCA	57085	2.2376e-10	116.577	55.656	1.06667404989763	4.10465042893188e-09	AGTRAP
BLCA	4524	0.00018561	5.55	9.849	-0.827489479169306	0.000820997710403569	MTHFR
BLCA	1185	0.087889	6.636	9.416	-0.504800434082581	0.14681373814812	CLCN6
BLCA	4878	4.2962e-06	1	1	0	2.90466268443893e-05	NPPA
BLCA	4879	0.27467	1	1	0	0.355348915712676	NPPB
BLCA	90231	5.8935e-07	75.111	62.449	0.266345735740335	4.8017604968248e-06	KIAA2013
BLCA	5351	5.3052e-10	139.787	77.775	0.845851803411864	8.90775344110855e-09	PLOD1
BLCA	9927	0.0073793	77.06	105.33	-0.450862310942361	0.0189076492188418	MFN2
BLCA	60672	5.24e-07	61.819	28.21	1.13184365105639	4.32096937618147e-06	MIIP
BLCA	943	0.35325	1	1	0	0.414188568433502	TNFRSF8
BLCA	7133	0.13523	22.865	30.668	-0.423593165811395	0.205841407634866	TNFRSF1B
BLCA	100616438	0.18582	1	1	0	0.262341900446631	MIR4632
BLCA	55187	0.00011237	8.436	14.572	-0.78856789994909	0.000527189087975909	VPS13D
BLCA	677885	0.71409	1.714	1.343	0.351907804685058	0.756913883948097	SNORA59A
BLCA	9249	0.99436	155.971	220.332	-0.498401229759606	0.995475383485565	DHRS3
BLCA	102466722	0.91268	1.194	1	0.255802836602718	0.929166517923824	MIR6730
BLCA	343066	0.3066	1	1	0	0.379098791689448	AADACL4
BLCA	126767	0.053391	1	1	0	0.0987412856537222	AADACL3
BLCA	93190	0.28134	1	1	0	0.361917236213506	C1orf158
BLCA	390999	0.25148	1	1	0	0.331321672002416	PRAMEF12
BLCA	65122	0.3179	1	1	0	0.379098791689448	PRAMEF2
BLCA	440561	0.3179	1	1	0	0.379098791689448	PRAMEF6
BLCA	645425	0.3179	1	1	0	0.379098791689448	PRAMEF20
BLCA	126755	0.17392	1	1	0	0.24908648916612	LRRC38
BLCA	10630	0.83129	19.542	30.681	-0.650767380465199	0.858691271134265	PDPN
BLCA	7799	0.005306	19.788	29.108	-0.556789911209919	0.0143353358107271	PRDM2
BLCA	23254	0.61141	10.439	9.939	0.070810906856236	0.66313682844356	KAZN
BLCA	105376762	0.14751	1	1	0	0.220245112951807	KAZN-AS1
BLCA	200197	0.5154	1.912	1.32	0.534544593734933	0.573189343259229	TMEM51-AS1
BLCA	55092	0.4568	65.213	47.971	0.442997075532751	0.517019506512376	TMEM51
BLCA	114827	1.276e-07	1.169	1	0.225274929869569	1.21958089395267e-06	FHAD1
BLCA	79180	0.021055	234.618	187.499	0.323430800619801	0.0456083627967028	EFHD2
BLCA	11330	0.081989	1	1	0	0.139175194878979	CTRC
BLCA	63036	0.15756	1	1	0	0.231866010118044	CELA2A
BLCA	51032	0.1034	1	1	0	0.166476518786447	CELA2B
BLCA	842	0.070672	17.343	21.246	-0.292837771374039	0.123680252908609	CASP9
BLCA	23341	0.04646	11.092	8.439	0.394375563003623	0.0881489971294363	DNAJC16
BLCA	107397391	0.055853	1	1	0	0.102340963799765	SCARNA21B
BLCA	79814	8.7262e-10	3.861	1.459	1.40399467102397	1.39229808485735e-08	AGMAT
BLCA	84301	0.0006261	13.834	8.795	0.653462878725075	0.00236465231168831	DDI2
BLCA	23207	0.75187	47.611	51.575	-0.115376985182434	0.790124623946037	PLEKHM2
BLCA	284723	0.00044094	1	1.024	-0.034215715337913	0.00174606753176044	SLC25A34
BLCA	110806303	0.15796	1	1	0	0.232175449460916	SLC25A34-AS1
BLCA	388595	0.12474	1	1	0	0.192848322937341	TMEM82
BLCA	54751	0.3188	74.457	94.291	-0.34071258468488	0.379902026990111	FBLIM1
BLCA	440567	0.0013225	12.248	9.234	0.407518550450421	0.00447348751550869	UQCRHL
BLCA	729614	0.0019358	5.317	5.428	-0.0298082543360131	0.0061628570719603	AL450998.2
BLCA	23013	0.79395	17.377	19.763	-0.185622929049847	0.826934886108591	SPEN
BLCA	7709	3.8392e-08	32.188	23.829	0.433804528674379	4.14949411298315e-07	ZBTB17
BLCA	149563	0.14776	1	1	0	0.220573086031072	SRARP
BLCA	27129	0.0066856	1.903	48.847	-4.68192249325768	0.0174050634518978	HSPB7
BLCA	1187	0.027655	1	1	0	0.0572981536708139	CLCNKA
BLCA	1188	0.10133	1	1	0	0.163857401393832	CLCNKB
BLCA	348487	0.00032396	1.15	1	0.20163386116965	0.00133025748870482	FAM131C
BLCA	1969	0.034566	81.116	135.532	-0.740575104730773	0.0689518040973111	EPHA2
BLCA	128272	4.1102e-05	25.092	11.343	1.14542521260234	0.000217011794238683	ARHGEF19
BLCA	79363	0.89587	4.64	5.534	-0.25419783859502	0.91469996114596	CPLANE2
BLCA	54455	0.80822	12.305	12.134	0.0201894413126056	0.839033147072823	FBXO42
BLCA	26099	0.093564	77.692	74.186	0.0666190964041714	0.154086711265479	SZRD1
BLCA	374955	0.016528	1	1	0	0.0371986593746775	SPATA21
BLCA	55707	0.00017778	99.501	83.884	0.246315367190131	0.000791177225056111	NECAP2
BLCA	107984921	0.00054592	1.286	1.129	0.187845156554946	0.00210038121714588	LINC01772
BLCA	26871	0.10381	1	1	0	0.166976394542773	RNU1-1
BLCA	100132147	0.19338	1	1	0	0.270629365456179	LINC01783
BLCA	55672	0.37572	4.919	5.448	-0.147361648288743	0.436941024793388	NBPF1
BLCA	26869	0.024084	1	1	0	0.0510591100311042	RNU1-3
BLCA	9696	0.00035579	13.529	12.238	0.144687401743245	0.00144670687733035	CROCC
BLCA	6060	0.058397	1	1	0	0.106106045234922	RNU1-4
BLCA	112267871	0.16044	1	1	0	0.234462769849246	BX284668.2
BLCA	26870	0.092925	1	1	0	0.153370146186441	RNU1-2
BLCA	4237	1.5024e-16	57.394	19.134	1.58476142123501	1.12222076712329e-14	MFAP2
BLCA	23400	1.8258e-09	43.728	19.884	1.1369493565806	2.6708600804829e-08	ATP13A2
BLCA	6390	3.9212e-08	173.495	152.605	0.185091854100725	4.22278615498519e-07	SDHB
BLCA	11240	7.5644e-06	2.021	1.764	0.196218760822215	4.81012036151603e-05	PADI2
BLCA	400743	5.371e-05	1	1	0	0.000275769493879473	AL590644.1
BLCA	29943	0.67533	3.502	1	1.80817908377147	0.721686557079863	PADI1
BLCA	51702	0.11063	33.574	90.831	-1.43584033383449	0.175461818644561	PADI3
BLCA	100616188	0.2226	1.18	1	0.238786859587116	0.301411013161162	MIR3972
BLCA	23569	0.10621	1	1	0	0.170071676822553	PADI4
BLCA	55920	2.4089e-13	121.285	52.791	1.20003723545048	9.31569466312057e-12	RCC2
BLCA	55160	0.99172	37.13	37.974	-0.0324266583816691	0.993526513411722	ARHGEF10L
BLCA	81569	0.00049973	1	1	0	0.00194392920099875	ACTL8
BLCA	84966	0.031074	1	3.866	-1.95084163754915	0.0630645774634782	IGSF21
BLCA	127707	0.0013331	10.143	3.028	1.7440473116288	0.00450515092965603	KLHDC7A
BLCA	5081	0.00024251	1	1	0	0.00103308312695313	PAX7
BLCA	8659	0.067043	47.931	81.452	-0.764991083923001	0.118729690889899	ALDH4A1
BLCA	100616120	0.3179	1	1	0	0.379098791689448	MIR4695
BLCA	100302276	0.75558	1	1	0	0.793411746184584	MIR1290
BLCA	126917	0.064466	14.333	21.558	-0.588882733517888	0.114869009721428	IFFO2
BLCA	23352	0.018647	20.274	33.788	-0.73688019980465	0.0411441291856348	UBR4
BLCA	101927895	0.99784	1	1.037	-0.0524158941511385	0.998435096797871	EMC1-AS1
BLCA	23065	3.2942e-07	27.75	19.971	0.474581197372869	2.85685074353877e-06	EMC1
BLCA	51154	2.0318e-09	77.987	42.044	0.891333723196113	2.95240438374417e-08	MRTO4
BLCA	22977	0.00035694	1.499	1	0.584000383285773	0.00145057170486305	AKR7A3
BLCA	8574	0.00055421	60.394	52.697	0.196684395682322	0.002129646636716	AKR7A2
BLCA	54896	1e-20	28.364	12.184	1.21907315437145	1.74488e-18	PQLC2
BLCA	832	0.33555	426.772	390.606	0.127751415504133	0.396354240454915	CAPZB
BLCA	440574	0.023379	4.189	5.637	-0.428321683274688	0.0498698649388753	MICOS10
BLCA	100532736	0.009377	181.405	315.792	-0.79976040278624	0.0230863243029687	NBL1
BLCA	3362	0.25809	1	1	0	0.338271664964249	HTR6
BLCA	255104	0.064147	29.775	23.19	0.360598688105473	0.114427923202748	TMCO4
BLCA	54546	2.8869e-06	1	1	0	2.03247824080052e-05	RNF186
BLCA	23252	0.36222	4.282	4.581	-0.0973777671324983	0.423272457540852	OTUD3
BLCA	30814	0.059312	1	1	0	0.107464199368666	PLA2G2E
BLCA	5320	0.039169	25.126	355.131	-3.82109838024464	0.0766201846636771	PLA2G2A
BLCA	5322	0.01473	1	4.871	-2.28421798317836	0.0337156081435618	PLA2G5
BLCA	26279	0.3757	1	1.443	-0.529071299829111	0.436941024793388	PLA2G2D
BLCA	64600	1.3119e-13	35.48	5.09	2.80126844822537	5.34838334579439e-12	PLA2G2F
BLCA	391013	3.6713e-07	1	1	0	3.14635458939096e-06	PLA2G2C
BLCA	127733	0.89311	3.453	5.272	-0.610500036154665	0.91247996112048	UBXN10
BLCA	127731	0.32707	1	1	0	0.388250994339828	VWA5B1
BLCA	55450	3.6683e-11	137.38	78.401	0.809228028534365	7.96905291832669e-10	CAMK2N1
BLCA	79594	0.072597	42.225	51.153	-0.276721430007566	0.126480802540139	MUL1
BLCA	163933	0.70603	1	1	0	0.749937680432453	FAM43B
BLCA	978	0.35674	7.114	6.991	0.0251621394208455	0.417607135036496	CDA
BLCA	65018	0.0073626	13.232	18.882	-0.512980444848306	0.0188768859292348	PINK1
BLCA	100861548	4.4782e-05	2.18	1.495	0.544182650578821	0.000234398896568275	PINK1-AS
BLCA	1650	1.6651e-08	362.756	200.31	0.856765030663331	1.95992963302752e-07	DDOST
BLCA	57576	0.18991	1	1.228	-0.296310560708092	0.266992845816682	KIF17
BLCA	400745	1.4614e-09	1	1	0	2.20432886583679e-08	SH2D5
BLCA	50809	0.071622	82.036	80.072	0.0349593074521248	0.125061839884717	HP1BP3
BLCA	8672	0.28375	34.136	39.184	-0.198970663362867	0.364222648893597	EIF4G3
BLCA	100302155	0.083283	1	1	0	0.140831428992248	MIR1256
BLCA	1889	0.16146	73.202	89.387	-0.288181962416477	0.235511540159165	ECE1
BLCA	84224	0.83186	3.535	3.98	-0.17105821573425	0.859157991287054	NBPF3
BLCA	249	0.52233	8.148	7.414	0.136193865146732	0.579655013228859	ALPL
BLCA	5909	0.011128	15.318	5.604	1.45069908269746	0.0267128338102575	RAP1GAP
BLCA	84196	0.73276	34.647	38.267	-0.143370364861719	0.773358577373464	USP48
BLCA	401944	0.0067444	1	1.143	-0.192825403552391	0.0175210184135303	LDLRAD2
BLCA	3339	0.018001	21.84	33.67	-0.624490864907794	0.0399450413063384	HSPG2
BLCA	23436	0.3179	1	1	0	0.379098791689448	CELA3B
BLCA	101928043	0.25765	1	1	0	0.337838412288085	LINC01635
BLCA	29092	0.00011979	1	1	0	0.000558158446913053	LINC00339
BLCA	998	0.040694	89.559	80.461	0.154548750962788	0.0790784777263008	CDC42
BLCA	54361	0.25676	2.435	4.573	-0.909219146837259	0.336894204415569	WNT4
BLCA	9923	0.40679	7.668	9.784	-0.351574066859236	0.468156220451667	ZBTB40
BLCA	2046	0.019517	1	1	0	0.0427480705965053	EPHA8
BLCA	102466615	0.3179	1	1	0	0.379098791689448	MIR6127
BLCA	712	0.55692	117.546	185.525	-0.658388161015941	0.612432294040536	C1QA
BLCA	714	0.073207	115.372	115.22	0.00190197125638572	0.127319821146639	C1QC
BLCA	713	0.16566	123.549	145.221	-0.233166758882181	0.240016624153049	C1QB
BLCA	2048	2.5693e-17	6.341	2.304	1.46056966006326	2.29668042213115e-15	EPHB2
BLCA	100616391	0.097263	1	1	0	0.158835227088949	MIR4684
BLCA	100422914	0.013179	1	1	0	0.0308023112944706	MIR4253
BLCA	729059	0.018171	1	1	0	0.0402429557360406	TEX46
BLCA	23028	6.8925e-09	121.286	63.584	0.931677347478738	8.88488874113475e-08	KDM1A
BLCA	100422866	0.07886	1	1	0	0.134993006827814	MIR3115
BLCA	7798	0.026823	11.351	15.441	-0.443946786766036	0.0558134376073268	LUZP1
BLCA	3352	0.00050973	1	1	0	0.00197718673839587	HTR1D
BLCA	10236	0.0032744	51.897	46.253	0.166104200583022	0.00959016226668457	HNRNPR
BLCA	80818	0.00046089	21.242	14.648	0.536215910489439	0.00181321641233766	ZNF436
