Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
HNSC	105376672	0.062702	1	1	0	0.0938455865094204	LINC01345
HNSC	105376679	0.31778	1	1	0	0.362229866914946	LINC01646
HNSC	55966	1e-20	1.061	1	0.0854246562526777	9.38791159224177e-20	AJAP1
HNSC	100616421	0.16762	1	1	0	0.220411616123326	MIR4689
HNSC	261734	1e-20	6.763	3.39	0.996378080399211	9.38791159224177e-20	NPHP4
HNSC	8514	7.6848e-20	11.011	5.325	1.04809206747273	6.737310126369e-19	KCNAB2
HNSC	26038	0.20775	1	1	0	0.264022760578861	CHD5
HNSC	6146	0.10475	80.076	90.545	-0.177265066395534	0.147958042076688	RPL22
HNSC	388591	0.020017	2.468	2.728	-0.144501249874755	0.0334334179439852	RNF207
HNSC	23463	0.015117	60.379	51.704	0.223770966333916	0.0258380652870165	ICMT
HNSC	387509	1e-20	30.628	9.555	1.68052338410673	9.38791159224177e-20	GPR153
HNSC	11332	1e-20	120.511	44.517	1.43673656087706	9.38791159224177e-20	ACOT7
HNSC	54626	1e-20	38.098	17.08	1.15740728874926	9.38791159224177e-20	HES2
HNSC	83715	1.9976e-13	13.055	8.752	0.576917814407647	1.024292899729e-12	ESPN
HNSC	100422975	0.020262	1	1	0	0.0337965223593525	MIR4252
HNSC	8718	1e-20	18.575	7.206	1.36609165388653	9.38791159224177e-20	TNFRSF25
HNSC	57449	2.0656e-18	28.374	17.678	0.682614482928158	1.60236052180395e-17	PLEKHG5
HNSC	79707	9.3907e-20	9.957	6.444	0.627754636092887	8.15728877712855e-19	NOL9
HNSC	80835	2.4107e-05	1	1	0	6.06917855328414e-05	TAS1R1
HNSC	3104	5.4344e-09	15.182	10.316	0.55747817839109	1.9457451780492e-08	ZBTB48
HNSC	9903	0.0071168	52.868	40.552	0.382621681460588	0.0129499876202133	KLHL21
HNSC	148479	2.1998e-13	22.611	15.258	0.56745893064682	1.12382026018655e-12	PHF13
HNSC	90326	2.1593e-09	15.472	9.358	0.72538756611653	7.98392448036952e-09	THAP3
HNSC	55735	1.6896e-05	24.289	20.225	0.26416339148736	4.32648188976378e-05	DNAJC11
HNSC	23261	1.3813e-06	9.229	6.505	0.504625277471963	3.94741135521076e-06	CAMTA1
HNSC	9341	2.1877e-08	130.589	112.146	0.21965521480406	7.4460507113655e-08	VAMP3
HNSC	8863	0.020308	6.611	11.061	-0.742541402466491	0.0338651072830703	PER3
HNSC	10911	0.048721	1	1	0	0.074863800147656	UTS2
HNSC	3604	1e-20	1.842	1	0.881273061429249	9.38791159224177e-20	TNFRSF9
HNSC	11315	1.3715e-05	306.994	219.88	0.481494074837324	3.54817022995649e-05	PARK7
HNSC	54206	0.026328	49.63	40.162	0.305381339772723	0.0428800895218718	ERRFI1
HNSC	102724539	0.12642	1	1	0	0.173985284665741	LINC01714
HNSC	50651	0.90061	1	1	0	0.914717740093695	SLC45A1
HNSC	473	0.0063003	21.84	30.65	-0.488914217658291	0.0115786440529801	RERE
HNSC	2023	1e-20	2612.445	1521.633	0.779780224641658	9.38791159224177e-20	ENO1
HNSC	102465436	1.582e-09	1	1	0	5.93799206492335e-09	MIR6728
HNSC	100505975	0.0066077	1	1	0	0.0121008411878575	ENO1-AS1
HNSC	765	0.23577	1	1	0	0.294066099958051	CA6
HNSC	155184	0.31778	1	1	0	0.362229866914946	SLC2A7
HNSC	6518	0.1263	4.027	3.628	0.150531016417232	0.173831629414099	SLC2A5
HNSC	80045	0.0079407	17.636	25.864	-0.552422030510338	0.0143202312711204	GPR157
HNSC	106614088	4.1881e-08	1.07	1	0.0976107966264223	1.39066568761966e-07	MIR34AHG
HNSC	102724571	0.16605	2.17	2.528	-0.220301420845261	0.218720248718436	LNCTAM34A
HNSC	9563	0.49727	22.065	23.541	-0.0934158587208384	0.538484938085328	H6PD
HNSC	80176	4.8104e-07	46.082	30.578	0.591709284244356	1.44014463751438e-06	SPSB1
HNSC	100506022	0.31855	1	1	0	0.363008166338152	LINC02606
HNSC	84275	0.10551	4.263	3.801	0.165490030101971	0.148869882041895	SLC25A33
HNSC	199953	3.7509e-06	16.533	11.759	0.491583156195874	1.02410444313262e-05	TMEM201
HNSC	5293	1e-20	15.083	5.484	1.45962293212927	9.38791159224177e-20	PIK3CD
HNSC	644997	0.29956	1	1	0	0.360077521224372	PIK3CD-AS1
HNSC	101929074	0.007415	2.232	1.706	0.387719380510898	0.0134479256709655	PIK3CD-AS2
HNSC	22883	1e-20	235.607	106.445	1.14627421876219	9.38791159224177e-20	CLSTN1
HNSC	56998	0.39341	56.535	63.27	-0.162377300129335	0.436090878248828	CTNNBIP1
HNSC	84328	3.8901e-10	22.517	18.508	0.282865622095412	1.52836875235938e-09	LZIC
HNSC	64802	0.048421	5.754	6.759	-0.232244593217297	0.0744632978424708	NMNAT1
HNSC	100847055	0.056867	1	1	0	0.0859779798779602	MIR5697
HNSC	116362	0.0045284	6.063	12.942	-1.09395685478072	0.00854366858230602	RBP7
HNSC	10277	1.8449e-05	30.54	26.483	0.205633501924294	4.70793326385483e-05	UBE4B
HNSC	23095	0.048113	19.115	19.869	-0.0558140638923514	0.0740388812569316	KIF1B
HNSC	5226	0.001172	182.481	422.568	-1.21143726199707	0.00241584985639299	PGD
HNSC	378708	1.8997e-12	1.515	1.046	0.534434942113372	9.0188084169708e-12	CENPS
HNSC	1325	4.3675e-06	1	1	0	1.18499253682701e-05	CORT
HNSC	1676	5.2207e-11	22.487	18.089	0.313978548624243	2.20357795781789e-10	DFFA
HNSC	5195	2.3397e-09	31.911	23.012	0.471667443951056	8.62642623560673e-09	PEX14
HNSC	54897	0.002575	8.856	11.507	-0.377784628978	0.00507081795817958	CASZ1
HNSC	148345	0.013477	1	1	0	0.0232526569675868	C1orf127
HNSC	23435	1e-20	47.285	30.418	0.636457298521964	9.38791159224177e-20	TARDBP
HNSC	10747	0.31924	1	1	0	0.363595387982927	MASP2
HNSC	6723	6.7957e-16	159.123	94.254	0.755516630529185	4.26406102200784e-15	SRM
HNSC	5394	1.7169e-14	39.906	29.368	0.442360657210072	9.63435958479375e-14	EXOSC10
HNSC	105376736	1.6649e-11	1	1	0	7.339877928405e-11	EXOSC10-AS1
HNSC	2475	1.5126e-07	21.486	16.706	0.363030581336793	4.76851617691609e-07	MTOR
HNSC	10218	0.11747	1	1	0	0.163440277424962	ANGPTL7
HNSC	29914	0.76736	10.468	7.447	0.491254566835741	0.79350596532194	UBIAD1
HNSC	57540	6.4915e-07	1	1	0	1.91777983676366e-06	DISP3
HNSC	101929181	0.20184	1	1	0	0.257581453185358	LINC01647
HNSC	26232	2.8167e-16	30.093	10.043	1.58323764841939	1.82458690009337e-15	FBXO2
HNSC	93611	1.9735e-10	11.736	6.334	0.8897520036452	7.95245992255566e-10	FBXO44
HNSC	26270	7.191e-17	32.958	18.018	0.871189816961343	4.90709124590164e-16	FBXO6
HNSC	10459	1e-20	76.964	28.951	1.41057059992967	9.38791159224177e-20	MAD2L2
HNSC	374946	0.021405	1	1	0	0.035534997607083	DRAXIN
HNSC	57085	1e-20	153.496	52.658	1.54347642781391	9.38791159224177e-20	AGTRAP
HNSC	4524	0.067412	7.203	8.564	-0.249686891433937	0.10010316466895	MTHFR
HNSC	1185	3.6007e-10	5.206	3.237	0.685517946194939	1.41988194581281e-09	CLCN6
HNSC	4878	0.71431	1	1	0	0.745247081557973	NPPA
HNSC	4879	0.08303	1	1	0	0.120551335193582	NPPB
HNSC	90231	9.3695e-17	61.684	36.966	0.73869738072265	6.3211476012966e-16	KIAA2013
HNSC	5351	1e-20	137.451	35.336	1.95970676035369	9.38791159224177e-20	PLOD1
HNSC	9927	0.0098676	113.123	87.474	0.370966113931724	0.0174846210454623	MFN2
HNSC	60672	1e-20	36.3	16.758	1.11511956876937	9.38791159224177e-20	MIIP
HNSC	943	1.2916e-17	1.063	1	0.0881415968690176	9.4289971238162e-17	TNFRSF8
HNSC	7133	7.7322e-06	23.484	13.22	0.828955984952906	2.0477195393816e-05	TNFRSF1B
HNSC	100616438	0.012283	1	1	0	0.0214055161182283	MIR4632
HNSC	55187	0.00011773	13.123	18.997	-0.533674039833696	0.000276216265359035	VPS13D
HNSC	677885	0.19113	1.477	1.029	0.521426843870821	0.24620837346042	SNORA59A
HNSC	9249	0.31265	86.234	102.1	-0.243654159536063	0.362229866914946	DHRS3
HNSC	102466722	2.6645e-05	1	1	0	6.66541328125e-05	MIR6730
HNSC	343066	0.21029	1	1	0	0.266754953379243	AADACL4
HNSC	126767	0.17518	1	1	0	0.228820217145726	AADACL3
HNSC	93190	0.12073	1	1	0	0.167382992938982	C1orf158
HNSC	390999	0.072783	1	1	0	0.107244784353982	PRAMEF12
HNSC	65121	0.31778	1	1	0	0.362229866914946	PRAMEF1
HNSC	65122	0.31778	1	1	0	0.362229866914946	PRAMEF2
HNSC	441871	0.31778	1	1	0	0.362229866914946	PRAMEF7
HNSC	440561	0.31778	1	1	0	0.362229866914946	PRAMEF6
HNSC	440563	0.31778	1	1	0	0.362229866914946	HNRNPCL2
HNSC	343068	0.31778	1	1	0	0.362229866914946	PRAMEF5
HNSC	391002	0.24415	1	1	0	0.302902595970434	PRAMEF8
HNSC	391004	0.31778	1	1	0	0.362229866914946	PRAMEF17
HNSC	645425	0.23745	1	1	0	0.2957715512598	PRAMEF20
HNSC	126755	0.25088	1	1	0	0.310013978507392	LRRC38
HNSC	10630	1e-20	105.137	18.834	2.48085913459699	9.38791159224177e-20	PDPN
HNSC	7799	0.59184	18.292	19.099	-0.0622842782543426	0.630171684657492	PRDM2
HNSC	23254	7.6044e-06	15.55	27.45	-0.819891568874596	2.01618314904459e-05	KAZN
HNSC	105376762	0.10244	1	1	0	0.145089058863559	KAZN-AS1
HNSC	200197	0.39615	1	1	0	0.438684221867518	TMEM51-AS1
HNSC	55092	0.00035321	30.031	24.117	0.316402059491902	0.00078456347171825	TMEM51
HNSC	114827	0.62604	1	1	0	0.662216432201667	FHAD1
HNSC	79180	6.2313e-08	166.018	91.137	0.865230883326788	2.0401454601227e-07	EFHD2
HNSC	11330	0.19463	1	1	0	0.249989767341397	CTRC
HNSC	63036	0.17482	1	1	0	0.228392986002134	CELA2A
HNSC	51032	0.018262	1	1	0	0.0307314849611902	CELA2B
HNSC	842	0.6922	9.915	10.926	-0.140080650581784	0.724576703716743	CASP9
HNSC	23341	0.045687	8.577	7.882	0.121911371214421	0.0707344737781745	DNAJC16
HNSC	79814	0.00143	1.906	1.39	0.455463236299072	0.00291418682071869	AGMAT
HNSC	84301	0.95768	12.476	13.381	-0.101030478867018	0.964865613321715	DDI2
HNSC	23207	0.0010737	61.576	53.623	0.199516217616189	0.0022224682347091	PLEKHM2
HNSC	284723	0.0052044	1	1.485	-0.570462931026041	0.00971124055944056	SLC25A34
HNSC	388595	0.21628	1	1	0	0.273211680019422	TMEM82
HNSC	54751	1e-20	99.809	35.886	1.47574878901667	9.38791159224177e-20	FBLIM1
HNSC	440567	0.013138	8.126	6.368	0.351705028687439	0.0227318309086375	UQCRHL
HNSC	729614	0.33993	2.691	2.47	0.123631349168377	0.382223829821718	AL450998.2
HNSC	23013	3.8267e-08	21.464	16.251	0.401390463068312	1.27718260262989e-07	SPEN
HNSC	7709	1e-20	26.634	17.134	0.636407120897105	9.38791159224177e-20	ZBTB17
HNSC	149563	0.70359	1	1	0	0.735279105744125	SRARP
HNSC	27129	0.0027493	1.498	18.914	-3.65834497292454	0.0053895809456532	HSPB7
HNSC	1187	0.27109	1	1	0	0.331153666510154	CLCNKA
HNSC	1188	0.020405	1	1	0	0.0340214103180325	CLCNKB
HNSC	348487	1.6828e-14	1.563	1.011	0.62853478109665	9.44810261667116e-14	FAM131C
HNSC	1969	0.003156	92.616	150.504	-0.700468475704075	0.0061337032402652	EPHA2
HNSC	128272	2.8137e-10	22.617	16.459	0.458530893220963	1.12036613927683e-09	ARHGEF19
HNSC	79363	0.82533	4.207	4.16	0.0162082897403349	0.846520465700769	CPLANE2
HNSC	54455	0.0054925	12.898	11.948	0.110378231896603	0.0102030884059265	FBXO42
HNSC	26099	4.0644e-19	81.283	57.811	0.491609622263028	3.35817217943628e-18	SZRD1
HNSC	374955	0.0013467	1	1	0	0.00275305638935272	SPATA21
HNSC	55707	3.2572e-15	90.702	65.5	0.469639456212528	1.93913339816934e-14	NECAP2
HNSC	107984921	1.4353e-16	1	1	0	9.53491825726141e-16	LINC01772
HNSC	100132147	0.017947	1	1	0	0.0302331777418049	LINC01783
HNSC	55672	0.00059198	2.558	2.211	0.210317239065411	0.00127466167390855	NBPF1
HNSC	9696	6.2248e-12	9.175	5.354	0.77709101897716	2.83431989499016e-11	CROCC
HNSC	112267871	7.9714e-08	1	1	0	2.58666585905831e-07	BX284668.2
HNSC	26870	0.11709	1	1	0	0.163020547862733	RNU1-2
HNSC	4237	1e-20	74.018	6.432	3.52453684225962	9.38791159224177e-20	MFAP2
HNSC	23400	3.3049e-14	43.468	24.894	0.804155654462211	1.80822512355415e-13	ATP13A2
HNSC	6390	0.30909	160.852	134.168	0.261693254492564	0.362229866914946	SDHB
HNSC	11240	0.0012367	3.172	18.325	-2.53034852220456	0.00254191557377049	PADI2
HNSC	400743	2.9031e-13	1	1	0	1.46905471188913e-12	AL590644.1
HNSC	29943	3.9157e-05	1.784	17.782	-3.31723007757698	9.61055001179245e-05	PADI1
HNSC	51702	1.5747e-19	5.577	1.215	2.19853295714749	1.34430808449549e-18	PADI3
HNSC	100616188	0.026431	1	1	0	0.0430310077440551	MIR3972
HNSC	23569	0.85255	1	1	0	0.871005456018064	PADI4
HNSC	353238	0.25709	1	1	0	0.316841199076267	PADI6
HNSC	55920	1e-20	133.716	71.023	0.91281389775967	9.38791159224177e-20	RCC2
HNSC	55160	8.9108e-12	16.735	40.328	-1.26891330843547	4.00476096739365e-11	ARHGEF10L
HNSC	81569	0.0012096	1	1	0	0.00248965632911392	ACTL8
HNSC	84966	0.0058744	1.24	1	0.31034012061215	0.0108543933948864	IGSF21
HNSC	127707	0.00029108	1	1.027	-0.0384361816561079	0.000653180381671159	KLHDC7A
HNSC	5081	0.494	1	1	0	0.535305982193992	PAX7
HNSC	8659	0.0053581	40.471	53.954	-0.414841424016457	0.00996943816377615	ALDH4A1
HNSC	100616120	0.25356	1	1	0	0.312954057996798	MIR4695
HNSC	100302276	0.077337	1	1	0	0.113241521105952	MIR1290
HNSC	126917	0.087439	56.253	70.286	-0.321307314982912	0.126160686793761	IFFO2
HNSC	23352	1.1824e-05	26.093	18.952	0.46131272150352	3.07808520325203e-05	UBR4
HNSC	101927895	0.0008775	1	1	0	0.00184218352834376	EMC1-AS1
HNSC	23065	1e-20	33.293	15.876	1.06837140873873	9.38791159224177e-20	EMC1
HNSC	51154	5.3398e-19	73.282	44.086	0.733138293118634	4.37893055161545e-18	MRTO4
HNSC	22977	0.0061068	1	1	0	0.0112528400531208	AKR7A3
HNSC	8574	0.00028178	42.043	38.97	0.10950168571661	0.000633609241573034	AKR7A2
HNSC	54896	1e-20	20.959	9.977	1.07089190474671	9.38791159224177e-20	PQLC2
HNSC	832	2.9963e-12	378.283	304.737	0.311901266105459	1.40265388888889e-11	CAPZB
HNSC	440574	0.73257	2.39	2.626	-0.135856298024776	0.761701524204426	MICOS10
HNSC	100532736	2.9703e-11	170.621	117.802	0.534431191279861	1.2805944034797e-10	NBL1
HNSC	3362	0.067376	1	1	0	0.10005684537995	HTR6
HNSC	255104	0.085096	11.986	14.486	-0.273309001392897	0.123215740086267	TMCO4
HNSC	54546	0.10155	1	1	0	0.144014728127555	RNF186
HNSC	23252	7.5232e-08	2.781	2.197	0.34006887492341	2.4461859334479e-07	OTUD3
HNSC	30814	0.45813	1	1	0	0.500134261211644	PLA2G2E
HNSC	5320	0.0013805	2.632	68.224	-4.69604794902393	0.00281772545846818	PLA2G2A
HNSC	5322	0.27519	1	1	0	0.335355083435798	PLA2G5
HNSC	26279	7.3851e-06	1	1	0	1.96053681505102e-05	PLA2G2D
HNSC	64600	0.00058248	1.756	1	0.812292844873271	0.0012555049958575	PLA2G2F
HNSC	127733	0.10206	1	1	0	0.144629589432832	UBXN10
HNSC	127731	0.3229	1	1	0	0.365861924982307	VWA5B1
HNSC	55450	0.46991	17.86	12.973	0.461219939755392	0.511572174390627	CAMK2N1
HNSC	79594	9.994e-08	42.401	33.367	0.345676309407676	3.20748067848882e-07	MUL1
HNSC	163933	0.71825	1	1	0	0.749019804088586	FAM43B
HNSC	978	0.58502	61.962	72.826	-0.233069894696282	0.623324524418962	CDA
HNSC	65018	0.0039211	15.398	19.849	-0.366323349926147	0.00749608287866263	PINK1
HNSC	100861548	0.00011155	1.446	1.213	0.253488001830607	0.000262278598056936	PINK1-AS
HNSC	1650	1e-20	276.462	160.145	0.787702438681725	9.38791159224177e-20	DDOST
HNSC	57576	2.2467e-11	1	1	0	9.79894532690696e-11	KIF17
HNSC	400745	1e-20	5.676	1	2.50487458939846	9.38791159224177e-20	SH2D5
HNSC	50809	8.1823e-08	64.089	49.137	0.383266980835508	2.65303333696838e-07	HP1BP3
HNSC	8672	2.9016e-05	32.231	23.993	0.42583539178905	7.22899219535552e-05	EIF4G3
HNSC	1889	4.4635e-13	90.788	37.794	1.26434440331621	2.21768502029124e-12	ECE1
HNSC	84224	0.017593	2.408	2.114	0.187860015377019	0.0297017447274497	NBPF3
HNSC	249	0.85439	8.998	4.548	0.984372112686798	0.872585459050984	ALPL
HNSC	5909	0.4578	6.928	5.492	0.335107304579624	0.499852659741895	RAP1GAP
HNSC	84196	2.4809e-12	27.117	20.622	0.395013321943322	1.16847639058611e-11	USP48
HNSC	401944	0.1899	1	1	0	0.244760261332673	LDLRAD2
HNSC	3339	6.152e-10	44.912	18.617	1.27048035760366	2.38172574404762e-09	HSPG2
HNSC	23436	0.31778	1	1	0	0.362229866914946	CELA3B
HNSC	10136	0.27471	1	1	0	0.334927024193076	CELA3A
HNSC	29092	8.9903e-06	1	1	0	2.36555137673831e-05	LINC00339
HNSC	998	7.592e-09	78.872	60.852	0.374208546101741	2.69002887299966e-08	CDC42
HNSC	54361	6.8803e-13	14.16	9.396	0.591702646958163	3.37019731466227e-12	WNT4
HNSC	100616433	0.18359	1	1	0	0.237820294392233	MIR4418
HNSC	9923	1.3547e-12	7.129	5.146	0.470248263886215	6.49214163020953e-12	ZBTB40
HNSC	2046	0.00017172	1	1	0	0.000395661281966124	EPHA8
HNSC	102466615	0.1379	1	1	0	0.187331943084655	MIR6127
HNSC	712	1.2934e-06	133.057	70.88	0.908593902141004	3.70792482093664e-06	C1QA
HNSC	714	3.1171e-07	150.423	67.775	1.15020006187857	9.5448289392379e-07	C1QC
HNSC	713	5.9872e-08	162.758	82.524	0.979842800993832	1.96176942065491e-07	C1QB
HNSC	2048	1e-20	5.724	1	2.51702367206458	9.38791159224177e-20	EPHB2
HNSC	100422914	0.31778	1	1	0	0.362229866914946	MIR4253
HNSC	729059	0.0056002	1	1	0	0.010388321087344	TEX46
HNSC	23028	1e-20	90.825	48.025	0.919303846749958	9.38791159224177e-20	KDM1A
HNSC	100422866	0.31778	1	1	0	0.362229866914946	MIR3115
HNSC	7798	5.3463e-14	20.951	12.911	0.698418359492161	2.87850357992757e-13	LUZP1
HNSC	3352	8.1189e-08	1	1	0	2.63329695652174e-07	HTR1D
HNSC	10236	4.1968e-15	47.478	31.334	0.599530211676129	2.47725463414634e-14	HNRNPR
HNSC	80818	0.048762	17.044	13.876	0.296672210891837	0.0749212687140115	ZNF436
HNSC	148898	1.2214e-06	1.317	1	0.397255345594427	3.51264311178665e-06	ZNF436-AS1
HNSC	6920	0.00015887	25.504	57.308	-1.16801301387289	0.00036756447371346	TCEA3
