Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
PAAD	55229	0.20403	19.581	22.54	-0.203033070374394	0.600771812518541	PANK4
PAAD	388585	0.061724	1	1	0	0.342753803636364	HES5
PAAD	8764	0.49866	120.59	121.904	-0.0156351896380762	0.706912085118538	TNFRSF14
PAAD	100996583	0.013947	5.756	1.551	1.89186790570421	0.133869069115515	AL139246.3
PAAD	127281	0.005272	52.523	34.475	0.607398770460982	0.0677409346278317	PRXL2B
PAAD	79258	1.1801e-14	2.599	1.112	1.22479984574869	7.321045375e-12	MMEL1
PAAD	100287898	0.43609	1	1.238	-0.308011314552178	0.679527057530806	TTC34
PAAD	440556	0.42809	3.79	5.126	-0.435635630233124	0.677565280979255	PRDM16-DT
PAAD	63976	0.90546	3.922	5.029	-0.358682017886635	0.95016343799556	PRDM16
PAAD	100422968	0.010399	1	1	0	0.108653130526316	MIR4251
PAAD	27237	0.0059056	50.15	25.358	0.983808737058281	0.0737294046511628	ARHGEF16
PAAD	1953	0.97657	21.483	23.769	-0.145885735085316	0.98786586700637	MEGF6
PAAD	693135	0.20876	1	1	0	0.605151318055758	MIR551A
PAAD	127262	1.961e-07	96.972	81.006	0.25953946879048	1.58251105691057e-05	TPRG1L
PAAD	49856	0.7769	34.086	30.624	0.154516573876821	0.876144555265251	WRAP73
PAAD	7161	0.012679	1.422	1	0.507921464957328	0.125101147117296	TP73
PAAD	148870	0.28678	1.357	2.12	-0.643643544031707	0.635694871382637	CCDC27
PAAD	388588	0.62575	6.254	5.272	0.246428848916989	0.781963697225194	SMIM1
PAAD	57470	0.7114	26.249	27.367	-0.0601748316662991	0.835465735920492	LRRC47
PAAD	9731	0.37795	12.681	13.191	-0.0568854201818545	0.674541258813414	CEP104
PAAD	1677	0.54081	6.056	6.049	0.00166854463641631	0.731721237394385	DFFB
PAAD	339448	0.47587	32.001	31.182	0.03740352378863	0.695857917525773	C1orf174
PAAD	100133612	0.71089	1	1	0	0.835064395266272	LINC01134
PAAD	55966	0.19124	1	4.473	-2.16124275834251	0.585623298937317	AJAP1
PAAD	100616421	0.002199	1	1	0	0.0352906612772838	MIR4689
PAAD	261734	0.60603	8.081	8.752	-0.115078904835012	0.769758728168383	NPHP4
PAAD	8514	0.16777	18.215	44.767	-1.29730864614178	0.55926243787777	KCNAB2
PAAD	26038	0.013188	1	1	0	0.12858947740668	CHD5
PAAD	6146	0.81484	127.671	131.264	-0.0400404426838287	0.899010739135267	RPL22
PAAD	388591	0.44912	9.954	8.867	0.166830311486049	0.684055032980519	RNF207
PAAD	23463	0.25781	57.644	52.441	0.136475253023974	0.635694871382637	ICMT
PAAD	387509	0.10343	16.51	14.639	0.173523114738198	0.451947003514938	GPR153
PAAD	11332	0.054039	43.837	36.37	0.269400144557459	0.319226775364475	ACOT7
PAAD	54626	0.019163	1	1.478	-0.563646269484064	0.165614748476936	HES2
PAAD	83715	7.7975e-06	4.107	1.588	1.3708740348361	0.000378474254278729	ESPN
PAAD	100422975	0.22625	1	1	0	0.623388619014573	MIR4252
PAAD	8718	0.45117	12.657	17.893	-0.499459801336483	0.684526089415361	TNFRSF25
PAAD	57449	0.45506	11.251	12.497	-0.151528571218978	0.685892250474383	PLEKHG5
PAAD	79707	0.38747	7.288	8.018	-0.13771945834872	0.674541258813414	NOL9
PAAD	80835	0.10722	1	1	0	0.459417321544102	TAS1R1
PAAD	3104	0.40799	23.302	26.042	-0.160386464270084	0.675096151617976	ZBTB48
PAAD	9903	0.28026	28.268	26.014	0.119881564143321	0.635694871382637	KLHL21
PAAD	148479	0.86682	20.908	20.723	0.0128221920893412	0.926711758306856	PHF13
PAAD	90326	0.13326	19.773	23.859	-0.271001800443983	0.510119074431161	THAP3
PAAD	55735	0.57689	17.916	18.895	-0.0767559472916264	0.751076880902413	DNAJC11
PAAD	23261	0.15214	11.473	13.242	-0.206878353843707	0.542191728837877	CAMTA1
PAAD	9341	0.72889	126.93	127.783	-0.00966282420085637	0.845897596165088	VAMP3
PAAD	8863	0.2899	9.02	9.37	-0.0549216144038058	0.635694871382637	PER3
PAAD	10911	0.46755	1	1.885	-0.914564523493939	0.692525398956003	UTS2
PAAD	3604	0.34043	1	2.228	-1.15574923267794	0.65195446320054	TNFRSF9
PAAD	11315	0.52541	341.339	378.952	-0.15080986053316	0.722017061388331	PARK7
PAAD	54206	0.29087	154.053	140.297	0.134942617591884	0.635694871382637	ERRFI1
PAAD	102724539	0.013055	1	1	0	0.127606036435254	LINC01714
PAAD	50651	0.4144	3.675	3.9	-0.085729874025884	0.67513920755024	SLC45A1
PAAD	473	0.19024	38.055	54.672	-0.52271613275681	0.584077401793999	RERE
PAAD	2023	0.81753	1015.989	1258.211	-0.308489097892657	0.899826035581666	ENO1
PAAD	102465436	3.4953e-05	1	1	0	0.0013552479609375	MIR6728
PAAD	100505975	0.039563	1	1	0	0.26311714438861	ENO1-AS1
PAAD	765	0.90105	1	1	0	0.947488987764183	CA6
PAAD	6518	0.078478	4.191	11.816	-1.49537530463417	0.39361931682668	SLC2A5
PAAD	80045	0.00057377	7.819	6.803	0.200813018768985	0.01313781088812	GPR157
PAAD	106614088	0.35698	5.033	5.472	-0.120649632388996	0.662110371754157	MIR34AHG
PAAD	102724571	0.96011	1.788	2.231	-0.319343777060823	0.979551018604173	LNCTAM34A
PAAD	9563	0.16475	37.001	57.96	-0.647493332922299	0.555748309883031	H6PD
PAAD	80176	0.53118	55.912	89.697	-0.681901781859303	0.725888714806911	SPSB1
PAAD	100506022	0.42754	1.402	2.004	-0.515396159184585	0.677565280979255	LINC02606
PAAD	84275	0.055288	4.829	3.664	0.398304960075711	0.323006879340789	SLC25A33
PAAD	199953	0.28231	8.987	10.495	-0.223790659396536	0.635694871382637	TMEM201
PAAD	5293	0.26658	9.128	21.81	-1.25661907323943	0.635694871382637	PIK3CD
PAAD	644997	0.391	1	1	0	0.674541258813414	PIK3CD-AS1
PAAD	101929074	0.87609	3.066	3.643	-0.248769298084004	0.932071717929482	PIK3CD-AS2
PAAD	22883	0.0078198	144.229	114.068	0.338467152415109	0.0892176262068965	CLSTN1
PAAD	56998	0.11076	23.406	20.264	0.207959422033217	0.467632394725649	CTNNBIP1
PAAD	84328	0.81316	24.161	24.157	0.000238866682261013	0.898304932954988	LZIC
PAAD	64802	0.55313	7.098	7.803	-0.136616325603203	0.737546666666667	NMNAT1
PAAD	100847055	0.016932	1	1	0	0.152510918330309	MIR5697
PAAD	116362	0.30157	9.971	30.854	-1.62964743047873	0.635694871382637	RBP7
PAAD	10277	0.35698	20.664	26.407	-0.353800863085561	0.662110371754157	UBE4B
PAAD	23095	0.63557	13.995	14.788	-0.0795154617269659	0.787402373939091	KIF1B
PAAD	5226	0.36277	122.143	167.12	-0.452313212215093	0.666139992600814	PGD
PAAD	378708	0.052512	1.956	1.77	0.144157009981874	0.313685482105263	CENPS
PAAD	1325	0.0046713	1	1	0	0.0622798170584285	CORT
PAAD	1676	0.38666	18.996	18.231	0.0593019635921211	0.674541258813414	DFFA
PAAD	5195	0.057736	27.992	28.743	-0.0381960787174684	0.329033794489093	PEX14
PAAD	54897	0.018975	5.81	4.121	0.495543700011392	0.16466401048951	CASZ1
PAAD	148345	0.064164	2.513	3.07	-0.288827984376886	0.350904608264463	C1orf127
PAAD	23435	0.29988	44.424	47.097	-0.0842958644652973	0.635694871382637	TARDBP
PAAD	10747	0.46222	1	1.293	-0.370722275148167	0.689509425909227	MASP2
PAAD	6723	0.49739	95.693	107.535	-0.168320998349281	0.706502242255133	SRM
PAAD	5394	0.27462	34.909	41.359	-0.244602273649746	0.635694871382637	EXOSC10
PAAD	105376736	0.00063709	1	1	0	0.0141459363128492	EXOSC10-AS1
PAAD	2475	0.22363	14.805	20.009	-0.434564576223868	0.620087460561217	MTOR
PAAD	10218	0.72065	1.003	2.106	-1.07018383041354	0.840412606473595	ANGPTL7
PAAD	29914	0.40812	9.669	11.971	-0.308105078917439	0.675096151617976	UBIAD1
PAAD	57540	0.14198	1	1	0	0.524038208844296	DISP3
PAAD	26232	0.51861	26.16	17.743	0.560112578592505	0.717694219991635	FBXO2
PAAD	93611	0.52772	16.253	17.761	-0.128006774971621	0.723501204419889	FBXO44
PAAD	26270	0.10537	21.553	29.392	-0.447534837008928	0.455730989106754	FBXO6
PAAD	10459	0.21811	48.174	59.245	-0.298438683211539	0.61565757429262	MAD2L2
PAAD	374946	0.0031773	1	1	0	0.0463548572687225	DRAXIN
PAAD	57085	0.44582	103.654	130.514	-0.332428779361792	0.682142979510091	AGTRAP
PAAD	4524	0.43667	9.292	9.864	-0.0861836455940317	0.679653121676572	MTHFR
PAAD	1185	0.20768	9.771	13.525	-0.46905046848448	0.604514915055653	CLCN6
PAAD	4878	0.59505	1	1	0	0.76269156433598	NPPA
PAAD	4879	0.83201	1	1	0	0.907990821834973	NPPB
PAAD	90231	0.63385	67.209	68.239	-0.0219420668624522	0.786646049012253	KIAA2013
PAAD	5351	0.94349	136.3	167.424	-0.296720788918148	0.970696544361526	PLOD1
PAAD	9927	0.54839	56.868	58.731	-0.0465051356957456	0.735832259547144	MFN2
PAAD	60672	0.19191	39.452	55.962	-0.504349084416136	0.585942374653953	MIIP
PAAD	943	0.013952	1	2.364	-1.24123003551545	0.133869069115515	TNFRSF8
PAAD	7133	0.11839	42.264	87.084	-1.04297836086987	0.484316819118253	TNFRSF1B
PAAD	100616438	0.03361	1	1	0	0.239063317807238	MIR4632
PAAD	55187	0.38203	10.666	13.567	-0.347082507253963	0.674541258813414	VPS13D
PAAD	677885	0.93989	1.204	1.588	-0.399375520383256	0.968760284512746	SNORA59A
PAAD	9249	0.39819	201.713	226.195	-0.165262973403203	0.675042440770411	DHRS3
PAAD	102466722	5.6885e-14	1.489	1	0.574343753920013	2.97179215789474e-11	MIR6730
PAAD	93190	0.062399	1	1	0	0.345000347438753	C1orf158
PAAD	10630	0.5788	37.69	37.9	-0.00801605339409751	0.752330098867282	PDPN
PAAD	7799	0.28843	18.127	22.121	-0.287276425112549	0.635694871382637	PRDM2
PAAD	23254	0.40237	6.175	7.227	-0.226957757600225	0.675096151617976	KAZN
PAAD	200197	0.87726	2.418	3.06	-0.33971740833089	0.932321336188437	TMEM51-AS1
PAAD	55092	0.316	59.863	117.87	-0.977460088033377	0.635694871382637	TMEM51
PAAD	114827	0.62256	1.526	1.861	-0.286323093224621	0.780157785633127	FHAD1
PAAD	79180	0.62679	188.476	176.769	0.0925155351740311	0.782338496543055	EFHD2
PAAD	11330	0.74285	7.785	138.036	-4.14820372362064	0.854208653846154	CTRC
PAAD	63036	0.00015794	2.844	19.99	-2.81328510201257	0.00478690821374046	CELA2A
PAAD	51032	0.10475	2.216	15.112	-2.76966482033918	0.454733654056418	CELA2B
PAAD	842	0.22982	16.156	18.191	-0.171154802192336	0.626575343218012	CASP9
PAAD	23341	0.60945	9.274	10.086	-0.121090498582798	0.771402124051763	DNAJC16
PAAD	79814	0.33058	3.102	1.296	1.25913296815147	0.645805369021846	AGMAT
PAAD	84301	0.64524	9.712	9.416	0.0446541012172379	0.793489715666233	DDI2
PAAD	23207	0.0012154	46.62	69.179	-0.569385154871872	0.022570739756782	PLEKHM2
PAAD	284723	0.45101	1.632	2.97	-0.863821873716633	0.684526089415361	SLC25A34
PAAD	388595	0.00042677	1	1	0	0.0104642097777778	TMEM82
PAAD	54751	0.63466	108.96	145.707	-0.419271580008434	0.787086977702829	FBLIM1
PAAD	440567	0.847	7.379	6.671	0.145522274601718	0.915580942009257	UQCRHL
PAAD	729614	0.45965	3.959	5.054	-0.352289596914678	0.688521225382932	AL450998.2
PAAD	23013	0.57579	18.318	18.448	-0.0102024227238355	0.750471286764706	SPEN
PAAD	7709	0.076103	27.324	36.871	-0.432317847831745	0.385112606678562	ZBTB17
PAAD	149563	0.31868	1	1	0	0.635694871382637	SRARP
PAAD	27129	0.84125	6.912	7.894	-0.191653301729635	0.912695103289977	HSPB7
PAAD	1187	0.89517	1	1	0	0.943496969632618	CLCNKA
PAAD	1188	0.30121	1	1.048	-0.0676387168753634	0.635694871382637	CLCNKB
PAAD	348487	0.027995	1.846	2.203	-0.255066942055109	0.211603758266819	FAM131C
PAAD	1969	0.005696	107.279	20.998	2.35304386741891	0.0719846392879848	EPHA2
PAAD	128272	0.027863	9.212	8.622	0.0954918486143531	0.211040166348722	ARHGEF19
PAAD	79363	0.33824	5.455	4.836	0.173764951961846	0.650939465323518	CPLANE2
PAAD	54455	0.17416	12.204	14.477	-0.246408585517881	0.568047540229885	FBXO42
PAAD	26099	0.00028061	68.543	82.299	-0.263865563506018	0.00756884472826087	SZRD1
PAAD	374955	0.26758	1	1	0	0.635694871382637	SPATA21
PAAD	55707	0.027185	106.515	155.359	-0.544549207070252	0.207488127643214	NECAP2
PAAD	107984921	0.6556	1.5	1.277	0.23220397568052	0.799985210497204	LINC01772
PAAD	26871	0.31868	1	1	0	0.635694871382637	RNU1-1
PAAD	100132147	0.31868	1	1	0	0.635694871382637	LINC01783
PAAD	55672	0.21212	4.609	6.066	-0.396291730287522	0.608966918293565	NBPF1
PAAD	9696	0.0041143	11.863	18.459	-0.63785550334394	0.0563678975845411	CROCC
PAAD	6060	0.31868	1	1	0	0.635694871382637	RNU1-4
PAAD	112267871	1.9422e-05	1	1	0	0.000825300239316239	BX284668.2
PAAD	4237	0.517	67.944	141.968	-1.06314771852634	0.71622358688067	MFAP2
PAAD	23400	0.43283	36.629	41.561	-0.182244052477317	0.67828448857368	ATP13A2
PAAD	6390	0.51283	130.751	134.981	-0.0459343665911171	0.71338126532614	SDHB
PAAD	11240	0.14826	6.569	21.257	-1.69419233305111	0.535023298220123	PADI2
PAAD	400743	1.1596e-06	1	1	0	7.33133095541401e-05	AL590644.1
PAAD	29943	6.8766e-09	14.342	1	3.84217431759439	8.64014324050633e-07	PADI1
PAAD	51702	0.0028931	1	1	0	0.0435104706060606	PADI3
PAAD	100616188	0.0039296	1	1	0	0.0545527406993007	MIR3972
PAAD	23569	0.40618	1	1	0	0.675096151617976	PADI4
PAAD	55920	0.28497	76.242	91.864	-0.268913638764077	0.635694871382637	RCC2
PAAD	55160	0.61412	34.802	45.379	-0.382854600031502	0.774654355064176	ARHGEF10L
PAAD	81569	0.041521	1	1	0	0.271099590924038	ACTL8
PAAD	101927876	0.31868	1	1	0	0.635694871382637	LINC01654
PAAD	84966	0.71522	3.223	4.053	-0.330585986987296	0.837227869567781	IGSF21
PAAD	127707	0.67244	2.997	3.68	-0.296186682430801	0.811809094777798	KLHDC7A
PAAD	5081	0.1192	1	1	0	0.485805460890987	PAX7
PAAD	8659	0.14289	12.207	18.654	-0.611776336267354	0.525150593894542	ALDH4A1
PAAD	100616120	0.31868	1	1	0	0.635694871382637	MIR4695
PAAD	126917	0.20909	14.624	30.229	-1.04759527871656	0.605344158646836	IFFO2
PAAD	23352	0.36929	24.171	27.289	-0.175042366945118	0.669878022660819	UBR4
PAAD	101927895	0.71813	1	1	0	0.839149847548414	EMC1-AS1
PAAD	23065	0.0809	21.264	19.355	0.135706702096501	0.398838009925558	EMC1
PAAD	51154	0.11455	42.441	41.016	0.0492718467612001	0.476439681542007	MRTO4
PAAD	22977	7.7414e-09	39.243	13.858	1.50171627377627	9.57085624539877e-07	AKR7A3
PAAD	8574	0.40289	53.446	55.918	-0.0652307833023921	0.675096151617976	AKR7A2
PAAD	54896	0.093453	20.445	24.889	-0.283760203452136	0.429053875115634	PQLC2
PAAD	832	0.029307	429.166	525.689	-0.292673761567407	0.217577623036649	CAPZB
PAAD	440574	0.88203	4.825	5.198	-0.107427691429395	0.935416398311876	MICOS10
PAAD	100532736	0.48997	404.692	347.824	0.218466847286461	0.703170581092801	NBL1
PAAD	3362	0.31868	1	1	0	0.635694871382637	HTR6
PAAD	255104	0.24729	22.819	30.123	-0.400629887979622	0.635694871382637	TMCO4
PAAD	54546	0.0048488	1.894	1.969	-0.0560267804331689	0.0639165853917663	RNF186
PAAD	23252	0.66506	4.492	4.098	0.132437943389355	0.806325340173446	OTUD3
PAAD	5320	0.052405	17.285	6.937	1.31713681390567	0.313262288467329	PLA2G2A
PAAD	5322	0.36886	2.59	2.266	0.1928042367534	0.669433393053017	PLA2G5
PAAD	26279	0.4731	1.01	2.083	-1.04430754640149	0.694482380952381	PLA2G2D
PAAD	64600	0.10192	1	1	0	0.448628789356984	PLA2G2F
PAAD	391013	0.0066097	1	1	0	0.0796212162621359	PLA2G2C
PAAD	127733	0.0002028	6.897	3.168	1.12239663135973	0.00582621774566474	UBXN10
PAAD	127731	0.0024254	1	1	0	0.0376830726134585	VWA5B1
PAAD	55450	0.0083989	148.621	68.352	1.12058252440853	0.0940964634311512	CAMK2N1
PAAD	79594	0.87638	42.737	43.508	-0.0257950607942555	0.932163296185169	MUL1
PAAD	163933	0.56851	2.162	3.426	-0.664158628349349	0.746643228367293	FAM43B
PAAD	978	0.072504	38.164	10.729	1.83069677382212	0.375417164319249	CDA
PAAD	65018	0.88012	18.366	19.623	-0.0955081695670689	0.934089400695001	PINK1
PAAD	100861548	0.16864	1.732	2.229	-0.363957686533028	0.560401955138935	PINK1-AS
PAAD	1650	0.44143	254.135	241.283	0.0748688084056039	0.681052100396301	DDOST
PAAD	57576	0.36273	1	1.913	-0.935836873684025	0.666139992600814	KIF17
PAAD	400745	0.063424	1	1	0	0.348200566371681	SH2D5
PAAD	50809	0.24044	66.607	85.245	-0.355941412168182	0.635665851644693	HP1BP3
PAAD	8672	0.27296	34.523	41.778	-0.275185591109093	0.635694871382637	EIF4G3
PAAD	100302155	0.22216	1	1	0	0.618905461689587	MIR1256
PAAD	1889	0.5511	124.601	124.338	0.00304836877244114	0.736571479736098	ECE1
PAAD	84224	0.4516	3.528	2.393	0.560030164019022	0.684729489039945	NBPF3
PAAD	249	0.39159	8.554	22.935	-1.42287979509299	0.674541258813414	ALPL
PAAD	5909	0.7449	62.866	66.594	-0.0831122278102752	0.855525299392537	RAP1GAP
PAAD	84196	0.72037	33.254	30.442	0.127464742321161	0.840344562228229	USP48
PAAD	401944	8.5708e-06	1	1	0	0.000409994027951807	LDLRAD2
PAAD	3339	0.70542	83.011	102.652	-0.306387306733694	0.832057841658253	HSPG2
PAAD	23436	0.037106	4.229	38.875	-3.20045420976389	0.253223895496734	CELA3B
PAAD	10136	0.15459	1.663	17.373	-3.38498682892364	0.545365621890547	CELA3A
PAAD	29092	0.40292	1.434	2.112	-0.558564810656549	0.675096151617976	LINC00339
PAAD	998	0.088264	74.394	82.679	-0.152334669248672	0.417104295627376	CDC42
PAAD	54361	0.010814	6.982	6.899	0.0172530963903106	0.111754048932847	WNT4
PAAD	100616433	0.12196	1	1	0	0.491205096368432	MIR4418
PAAD	9923	0.35284	7.249	10.907	-0.589400444935567	0.659745266528536	ZBTB40
PAAD	2046	0.74121	1	1	0	0.853327503189145	EPHA8
PAAD	102466615	0.391	1	1	0	0.674541258813414	MIR6127
PAAD	712	0.054248	288.75	921.201	-1.67369503070525	0.319801102137767	C1QA
PAAD	714	0.02645	258.784	925.208	-1.83802931890507	0.203758401241754	C1QC
PAAD	713	0.045913	308.612	1148.838	-1.89630930939955	0.288324872865275	C1QB
PAAD	2048	0.47731	8.278	11.222	-0.43897566423979	0.696220288023512	EPHB2
PAAD	100422914	0.31868	1	1	0	0.635694871382637	MIR4253
PAAD	729059	0.31868	1	1	0	0.635694871382637	TEX46
PAAD	23028	0.56263	61.885	63.431	-0.0355983225962243	0.742987478214595	KDM1A
PAAD	100422866	0.26515	1	1	0	0.635694871382637	MIR3115
PAAD	7798	0.89661	14.006	13.373	0.0667218473070986	0.944471066539319	LUZP1
PAAD	3352	1.1162e-10	3.212	1	1.68347189285523	2.46208915555556e-08	HTR1D
PAAD	10236	0.43218	40.299	43.495	-0.110105524989462	0.67828448857368	HNRNPR
PAAD	80818	0.2324	11.089	17.59	-0.665626212899941	0.629236776038121	ZNF436
PAAD	148898	0.27708	2.922	5.06	-0.792181206778174	0.635694871382637	ZNF436-AS1
PAAD	6920	0.46669	65.527	53.088	0.303703691425001	0.69239432030491	TCEA3
PAAD	55616	0.42612	14.329	22.933	-0.678487165117592	0.677125929720644	ASAP3
PAAD	1870	0.69073	1.234	1.223	0.0129179906220312	0.822972749969992	E2F2
PAAD	3399	0.97112	143.608	139.483	0.0420468208628996	0.985083607378264	ID3
PAAD	6135	0.46192	2042.776	2139.436	-0.0666995077680503	0.689509425909227	RPL11
PAAD	100506963	0.79183	1.353	1.067	0.342601663152112	0.885340841358338	ELOA-AS1
PAAD	6924	0.38754	22.748	24.364	-0.0990113001314439	0.674541258813414	ELOA
PAAD	57095	0.5827	61.509	59.557	0.0465264366669692	0.754759363256785	PITHD1
PAAD	11313	0.79655	115.266	116.321	-0.013144552994358	0.888277193573756	LYPLA2
PAAD	2582	0.0013437	103.685	49.409	1.06936143391108	0.0242721859872611	GALE
PAAD	3155	0.49679	69.291	77.513	-0.16177031334812	0.706068377120767	HMGCL
PAAD	2517	0.2569	92.922	106.574	-0.197763407002325	0.635694871382637	FUCA1
PAAD	1269	0.40881	1	1	0	0.675096151617976	CNR2
PAAD	55629	0.42716	58.067	61.862	-0.0913349766370788	0.677473284345048	PNRC2
PAAD	10772	0.43671	39.693	41.702	-0.0712319705564687	0.679653121676572	SRSF10
PAAD	127294	0.15133	2.714	1	1.44042072075677	0.541200353089533	MYOM3
PAAD	58985	0.17538	24.818	20.382	0.284091234111131	0.568896039215686	IL22RA1
PAAD	163702	0.10843	4.873	9.76	-1.00207092525793	0.462119441820524	IFNLR1
PAAD	57822	1.5863e-06	1	1	0	9.68960849230769e-05	GRHL3
