Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
COAD	1855	1e-20	60.49	40.039	0.595290718307949	9.45981387478849e-20	DVL1
COAD	54587	5.2881e-05	39.271	31.686	0.309618788135045	0.000128248324802082	MXRA8
COAD	54998	4.7868e-05	263.433	298.647	-0.181005147598449	0.000116507627775359	AURKAIP1
COAD	81669	1e-20	64.15	29.868	1.10284862916222	9.45981387478849e-20	CCNL2
COAD	148413	1.7465e-08	23.88	20.021	0.254288801539164	5.92670402124431e-08	MRPL20-AS1
COAD	55052	3.3018e-05	170.516	143.407	0.249791671004226	8.1951335627081e-05	MRPL20
COAD	441869	0.00030427	1.607	4.444	-1.467488887714	0.000674035662209014	ANKRD65
COAD	643965	0.29695	1	1	0	0.344470009855794	TMEM88B
COAD	64856	0.00089886	44.54	28.546	0.641812955600952	0.00184897358042858	VWA1
COAD	219293	1e-20	1.075	1	0.104336659814736	9.45981387478849e-20	ATAD3C
COAD	83858	1e-20	17.56	6.322	1.47383990451822	9.45981387478849e-20	ATAD3B
COAD	55210	1e-20	40.455	20.951	0.949298916288417	9.45981387478849e-20	ATAD3A
COAD	339453	0.023981	1	1.433	-0.519038609600059	0.0379215883891953	TMEM240
COAD	29101	0.95384	241.204	241.467	-0.00157220480743418	0.957995325608551	SSU72
COAD	643988	1e-20	8.802	4.547	0.952916367650006	9.45981387478849e-20	FNDC10
COAD	142678	0.72178	25.054	24.941	0.00652164485374686	0.74205434626701	MIB2
COAD	8510	3.0211e-05	2.14	3.924	-0.874714244930729	7.53354809322034e-05	MMP23B
COAD	984	0.89458	33.467	33.921	-0.0194394687013704	0.903917067594434	CDK11B
COAD	728661	0.026364	16.817	21.005	-0.320812420965335	0.0413246044718581	SLC35E2B
COAD	728642	1.675e-06	1.392	1.05	0.406769883295243	4.74693004688886e-06	CDK11A
COAD	9906	0.38999	7.752	7.533	0.0413440414224247	0.418651419450845	SLC35E2A
COAD	65220	1.2592e-10	60.702	84.62	-0.479254634739705	5.14786368122830e-10	NADK
COAD	2782	0.00024916	300.945	337.104	-0.163693898592851	0.000558201270286516	GNB1
COAD	163688	0.00014401	1	1	0	0.000332627104936996	CALML6
COAD	339456	1.8488e-16	10.529	6.398	0.718675524215329	1.25135334140436e-15	TMEM52
COAD	85452	0.003231	1	1	0	0.00605929470020964	CFAP74
COAD	2563	9.0387e-13	1.599	1	0.677169938818245	4.47096766423358e-12	GABRD
COAD	5590	0.00063698	22.793	31.312	-0.458124837383303	0.00134422796451826	PRKCZ
COAD	100506504	0.29648	3.643	3.581	0.0247644764222576	0.344067578619616	PRKCZ-AS1
COAD	199990	3.9484e-10	33.596	27.419	0.293113517911514	1.55017677668539e-09	FAAP20
COAD	6497	0.10203	35.544	31.74	0.16330391828746	0.138865369727953	SKI
COAD	79906	0.00066259	4.922	4.314	0.190218481297706	0.00139445700828157	MORN1
COAD	11079	1.0892e-13	80.824	105.606	-0.385836145937158	5.83280162835249e-13	RER1
COAD	5192	4.1448e-13	13.194	10.333	0.352622834548662	2.10899118088737e-12	PEX10
COAD	9651	3.4649e-07	1.467	1.237	0.24602337069702	1.05107920103093e-06	PLCH2
COAD	55229	7.3438e-08	18.956	22.869	-0.270738715863066	2.36505471486175e-07	PANK4
COAD	388585	0.0020458	1	1.29	-0.36737106564853	0.0039765515341156	HES5
COAD	8764	0.0013239	104.089	126.64	-0.282915546167143	0.00264460702992407	TNFRSF14
COAD	100996583	7.3067e-09	5.688	11.291	-0.989179895593832	2.56756335795097e-08	AL139246.3
COAD	127281	0.31582	67.122	68.568	-0.0307497384415746	0.346653199161834	PRXL2B
COAD	79258	0.16149	1.602	2.353	-0.554627172815587	0.2057075	MMEL1
COAD	100287898	0.00012081	1	1	0	0.000281190053080766	TTC34
COAD	440556	0.36485	1	1	0	0.393515026044179	PRDM16-DT
COAD	63976	1.9895e-06	1	1	0	5.59215541729512e-06	PRDM16
COAD	100422968	0.13209	1	1	0	0.17412925430323	MIR4251
COAD	27237	1.1956e-05	57.718	79.115	-0.454929942361616	3.10644856512141e-05	ARHGEF16
COAD	1953	1e-20	7.578	2.245	1.7551016948802	9.45981387478849e-20	MEGF6
COAD	693135	0.074181	1	1	0	0.105160678478605	MIR551A
COAD	127262	2.3749e-19	88.601	158.968	-0.843341495528025	2.03798498465081e-18	TPRG1L
COAD	49856	1e-20	43.769	27.072	0.693107949211085	9.45981387478849e-20	WRAP73
COAD	7161	1e-20	2.39	1	1.25701061820602	9.45981387478849e-20	TP73
COAD	148870	0.038393	1	1	0	0.0581065686924743	CCDC27
COAD	388588	0.032012	2.521	2.757	-0.129103149151651	0.0492962254355161	SMIM1
COAD	57470	1.0612e-05	32.647	27.558	0.24447923625425	2.77368111266947e-05	LRRC47
COAD	9731	0.00055742	14.401	12.466	0.20817037748321	0.00118923711696241	CEP104
COAD	1677	1e-20	11.587	6.841	0.760227950159702	9.45981387478849e-20	DFFB
COAD	339448	2.7719e-13	42.745	30.33	0.495010175905972	1.43027225888325e-12	C1orf174
COAD	100133612	0.12364	2.143	2.673	-0.318827987566531	0.164551646729751	LINC01134
COAD	105376672	0.28618	1	1	0	0.333986188289323	LINC01345
COAD	284661	0.3181	1	1	0	0.346653199161834	LINC01777
COAD	105376679	0.23859	1	1	0	0.285356089956145	LINC01646
COAD	55966	0.079022	1	1	0	0.111107763973593	AJAP1
COAD	100616421	0.0032229	1	1	0	0.00604695970299522	MIR4689
COAD	261734	1e-20	7.946	4.765	0.737752579290795	9.45981387478849e-20	NPHP4
COAD	8514	3.843e-17	20.5	11.374	0.849884200327939	2.75717064485082e-16	KCNAB2
COAD	26038	0.70234	1	1	0	0.723932034476401	CHD5
COAD	6146	8.6649e-11	176.346	142.554	0.306900330738006	3.57911264684152e-10	RPL22
COAD	388591	5.3987e-06	4.037	2.3	0.811649725648772	1.45214250781814e-05	RNF207
COAD	23463	0.45901	54.18	55.087	-0.0239515033261767	0.487085538103825	ICMT
COAD	387509	0.27547	21.325	22.034	-0.0471856807001782	0.323122769997377	GPR153
COAD	11332	0.093954	109.812	100.389	0.129434520885523	0.12922647776616	ACOT7
COAD	54626	2.3769e-06	6.93	14.695	-1.08439810151412	6.63271957823808e-06	HES2
COAD	83715	1.5682e-10	13.839	45.056	-1.70297954085049	6.3566533623346e-10	ESPN
COAD	100422975	0.28942	1	1	0	0.337134048338369	MIR4252
COAD	8718	0.0063924	20.247	14.447	0.486938219397324	0.0113391957801222	TNFRSF25
COAD	57449	1e-20	17.399	9.936	0.808267311512211	9.45981387478849e-20	PLEKHG5
COAD	79707	2.8138e-07	8.244	6.685	0.302416944558541	8.60925015734027e-07	NOL9
COAD	80835	0.70463	1	1	0	0.726058180435884	TAS1R1
COAD	3104	0.055689	16.69	18.009	-0.109734119098092	0.0813437692357936	ZBTB48
COAD	9903	0.039124	19.638	15.276	0.362381183143406	0.0591248825516962	KLHL21
COAD	148479	9.6694e-07	16.096	11.475	0.488208056616995	2.79921072491909e-06	PHF13
COAD	90326	0.45119	16.074	15.323	0.0690302053249853	0.479378656879513	THAP3
COAD	55735	7.0468e-05	32.652	41.024	-0.329296804647906	0.000168434788798632	DNAJC11
COAD	23261	8.792e-06	11.995	14.344	-0.258014235687578	2.31885241184102e-05	CAMTA1
COAD	9341	2.8973e-07	122.259	142.969	-0.225761689081301	8.84778368155128e-07	VAMP3
COAD	8863	0.00089898	2.579	6.388	-1.30855253962202	0.00184897358042858	PER3
COAD	10911	0.00021745	1.1	1	0.137503523749935	0.000490749253204158	UTS2
COAD	3604	6.7696e-10	1.129	1	0.175045486110914	2.60251959429259e-09	TNFRSF9
COAD	11315	4.7573e-08	375.682	288.308	0.381901124548071	1.55605528594413e-07	PARK7
COAD	54206	0.086266	54.739	48.268	0.181502029562966	0.120002896118437	ERRFI1
COAD	102724539	0.067513	1	1	0	0.09670103240889	LINC01714
COAD	50651	0.027018	1	1.452	-0.538041453333663	0.0422460868410013	SLC45A1
COAD	473	1.9029e-07	42.6	63.927	-0.585571961424815	5.92351791481069e-07	RERE
COAD	2023	1e-20	1495.182	882.368	0.7608687300299	9.45981387478849e-20	ENO1
COAD	102465436	8.953e-05	1	1	0	0.000211532951928156	MIR6728
COAD	100505975	0.0018743	1	1	0	0.00366133568308875	ENO1-AS1
COAD	765	0.025056	1	1	0	0.0394568923315259	CA6
COAD	155184	0.3181	1	1	0	0.346653199161834	SLC2A7
COAD	6518	0.025375	2.481	7.01	-1.49849270900555	0.0399226906570986	SLC2A5
COAD	80045	1e-20	10.967	5.492	0.997765402888393	9.45981387478849e-20	GPR157
COAD	106614088	8.4753e-19	2.938	1	1.55483439589419	6.97582384615385e-18	MIR34AHG
COAD	102724571	7.9104e-11	1.18	1	0.238786859587116	3.28079145400593e-10	LNCTAM34A
COAD	9563	0.32231	28.071	30.986	-0.142536069370436	0.350899105691057	H6PD
COAD	80176	0.027672	23.522	27.42	-0.221217838008738	0.0431811413020724	SPSB1
COAD	100506022	0.061989	1	1	0	0.0895921933044658	LINC02606
COAD	84275	0.27476	8.056	7.371	0.128203324923463	0.322386228226653	SLC25A33
COAD	199953	1e-20	18.073	9.414	0.940956245898118	9.45981387478849e-20	TMEM201
COAD	5293	8.7314e-06	3.803	7.775	-1.03170473627474	2.30395632094395e-05	PIK3CD
COAD	644997	0.010903	1	1	0	0.0184449496179741	PIK3CD-AS1
COAD	101929074	0.02707	1.12	1.844	-0.719339923484372	0.0423244361322799	PIK3CD-AS2
COAD	22883	3.6133e-09	142.238	223.514	-0.652058254963123	1.30371455146822e-08	CLSTN1
COAD	56998	2.0885e-10	21.697	18.612	0.221262485746444	8.37760098654709e-10	CTNNBIP1
COAD	84328	6.0229e-10	31.117	39.491	-0.343820924175053	2.33027876643599e-09	LZIC
COAD	64802	2.7257e-15	11.128	20.097	-0.852785832722547	1.67045297615785e-14	NMNAT1
COAD	100847055	0.012081	1	1	0	0.0202813154417836	MIR5697
COAD	116362	0.058585	2.558	5.072	-0.98753848125777	0.0851844184005202	RBP7
COAD	10277	0.72017	28.523	29.339	-0.0406939686220603	0.740501251092004	UBE4B
COAD	23095	0.013732	17.374	22.008	-0.34109810212825	0.022767550118624	KIF1B
COAD	5226	8.3533e-20	165.95	110.507	0.586610870248138	7.37193559194949e-19	PGD
COAD	100526739	0.19737	1	1	0	0.242835899537852	CENPS-CORT
COAD	378708	3.5054e-19	2.431	1.736	0.485782945584249	2.97274403488813e-18	CENPS
COAD	1325	0.42909	1	1	0	0.457550051020408	CORT
COAD	1676	7.5866e-19	26.234	17.201	0.608945357590179	6.2743763239645e-18	DFFA
COAD	5195	0.027692	28.205	28.324	-0.00607408457491961	0.0432063207981581	PEX14
COAD	54897	3.2344e-10	8.179	14.811	-0.856672682001402	1.27860857698427e-09	CASZ1
COAD	148345	0.3185	1	1	0	0.347055279442577	C1orf127
COAD	23435	4.7532e-13	51.992	38.879	0.419298540982888	2.40488261538462e-12	TARDBP
COAD	10747	0.95354	1	1.686	-0.753604536279995	0.957780049407115	MASP2
COAD	6723	1e-20	149.963	62.673	1.25869063394667	9.45981387478849e-20	SRM
COAD	5394	1.7018e-08	43.218	36.053	0.261512997812635	5.78291344780429e-08	EXOSC10
COAD	105376736	2.5015e-06	1	1	0	6.96650616438356e-06	EXOSC10-AS1
COAD	2475	0.8286	19.89	20.859	-0.0686267191921382	0.842961595851151	MTOR
COAD	100873935	0.0012887	1	1	0	0.00258144017377284	MTOR-AS1
COAD	10218	0.00039253	1	2.495	-1.31903981556254	0.000855153277155382	ANGPTL7
COAD	29914	8.65e-09	14.579	11.687	0.318987121888095	3.02297155805595e-08	UBIAD1
COAD	57540	0.24264	1	1	0	0.289348814589666	DISP3
COAD	101929181	0.3181	1	1	0	0.346653199161834	LINC01647
COAD	26232	5.0818e-07	4.762	3.008	0.662763053592697	1.5168752455953e-06	FBXO2
COAD	93611	1.9662e-17	9.003	5.099	0.820191481690885	1.44543493096647e-16	FBXO44
COAD	26270	0.020842	21.438	17.142	0.322634877648898	0.0333540608272506	FBXO6
COAD	10459	1e-20	49.079	21.642	1.18127202497759	9.45981387478849e-20	MAD2L2
COAD	374946	0.032232	1	1	0	0.0496011709331131	DRAXIN
COAD	57085	1e-20	74.576	38.288	0.961819116000445	9.45981387478849e-20	AGTRAP
COAD	4524	4.6084e-10	8.226	12.176	-0.565777287003163	1.79793526168876e-09	MTHFR
COAD	1185	0.69042	6.463	6.496	-0.00734764090723741	0.712565186450065	CLCN6
COAD	4878	0.15145	1	1	0	0.195716633920832	NPPA
COAD	4879	0.12679	1	1	0	0.168143555120678	NPPB
COAD	90231	5.8875e-07	89.694	118.078	-0.396656804723354	1.74548803526448e-06	KIAA2013
COAD	5351	2.2308e-14	110.325	61.229	0.849472721200311	1.26393160374968e-13	PLOD1
COAD	9927	1.1998e-11	66.328	103.079	-0.636060516561694	5.35979372752697e-11	MFN2
COAD	60672	1e-20	42.517	23.875	0.832539070733474	9.45981387478849e-20	MIIP
COAD	943	0.003217	1	1	0	0.00603639629132405	TNFRSF8
COAD	102465836	0.34081	1	1	0	0.369242480015503	MIR7846
COAD	7133	0.0072354	50.806	48.399	0.0700216445443331	0.0126906078588235	TNFRSF1B
COAD	100616438	0.02714	1	1	0	0.0424220185922975	MIR4632
COAD	55187	0.00014756	9.139	14.615	-0.677341611479788	0.000340404815349701	VPS13D
COAD	677885	4.8198e-05	1.317	1	0.397255345594427	0.000117298060071825	SNORA59A
COAD	9249	7.3973e-06	104.428	146.042	-0.48387474154849	1.96537744920993e-05	DHRS3
COAD	102466722	0.3292	1	1	0	0.357529969404109	MIR6730
COAD	93190	0.3181	1	1	0	0.346653199161834	C1orf158
COAD	440561	0.3181	1	1	0	0.346653199161834	PRAMEF6
COAD	440563	0.3181	1	1	0	0.346653199161834	HNRNPCL2
COAD	391004	0.3181	1	1	0	0.346653199161834	PRAMEF17
COAD	645425	0.3181	1	1	0	0.346653199161834	PRAMEF20
COAD	126755	0.3181	1	1	0	0.346653199161834	LRRC38
COAD	10630	1e-20	20.412	6.052	1.7539336541678	9.45981387478849e-20	PDPN
COAD	7799	0.27025	17.457	17.288	0.0140346746129718	0.317900202514334	PRDM2
COAD	23254	0.83166	5.277	5.634	-0.0944415801818136	0.84572836978764	KAZN
COAD	105376762	0.0032759	1	1	0	0.00613610450624005	KAZN-AS1
COAD	200197	8.7368e-20	1.29	1	0.367371065648529	7.69822925137904e-19	TMEM51-AS1
COAD	55092	0.23252	39.615	40.216	-0.0217227919197554	0.279081406182911	TMEM51
COAD	114827	8.2788e-07	1	1	0	2.41727124167646e-06	FHAD1
COAD	79180	0.0004766	210.261	252.526	-0.26425065656426	0.00102690103092783	EFHD2
COAD	11330	0.15886	1	1	0	0.203202321111937	CTRC
COAD	63036	0.10615	1	1	0	0.143772784810127	CELA2A
COAD	51032	0.01186	1	1	0	0.0199402435907075	CELA2B
COAD	842	1.9886e-09	13.267	17.593	-0.407159337349021	7.33724827586207e-09	CASP9
COAD	23341	0.45836	12.078	13.038	-0.110341002259943	0.486465031559964	DNAJC16
COAD	107397391	0.010027	1	1	0	0.0170988105078542	SCARNA21B
COAD	79814	2.7302e-12	34.242	22.82	0.585468177221562	1.29629432271762e-11	AGMAT
COAD	84301	1.6879e-16	12.843	9.352	0.45763540638642	1.14591705221615e-15	DDI2
COAD	23207	0.041998	29.736	33.878	-0.188138113847469	0.0630705076551168	PLEKHM2
COAD	284723	1.7845e-14	1	12.274	-3.61753358347542	1.01906980337079e-13	SLC25A34
COAD	388595	2.138e-15	1.354	31.135	-4.52323763518964	1.31859056811914e-14	TMEM82
COAD	54751	7.5112e-20	74.281	175.424	-1.23978099574492	6.64976110847189e-19	FBLIM1
COAD	440567	0.23147	13.941	14.69	-0.0755003452117613	0.278000193877551	UQCRHL
COAD	729614	9.017e-05	2.696	3.751	-0.476454766479611	0.000212910116144019	AL450998.2
COAD	23013	0.14686	19.952	19.514	0.032023836891309	0.190611153801509	SPEN
COAD	7709	0.73211	18.647	17.778	0.068850510773081	0.751983094341356	ZBTB17
COAD	27129	0.0033912	2.636	16.935	-2.68358571137347	0.00634039006772009	HSPB7
COAD	1187	0.5302	1	1	0	0.557523985517468	CLCNKA
COAD	1188	0.16276	1	1	0	0.206936260162602	CLCNKB
COAD	348487	1.5772e-10	1	1	0	6.39081782931691e-10	FAM131C
COAD	1969	2.6809e-05	66.356	34.522	0.942710873811338	6.72269193765418e-05	EPHA2
COAD	128272	1e-20	11.355	5.02	1.17756843675612	9.45981387478849e-20	ARHGEF19
COAD	79363	0.083181	5.408	5.796	-0.0999624432747451	0.116231985941015	CPLANE2
COAD	54455	0.79864	10.694	10.853	-0.0212923075376509	0.814854745870974	FBXO42
COAD	26099	5.702e-07	73.898	79.585	-0.106961221184588	1.69341070385126e-06	SZRD1
COAD	374955	0.033193	1	1	0	0.0509433161073365	SPATA21
COAD	55707	0.010004	81.177	92.839	-0.193659958636183	0.0170634926397681	NECAP2
COAD	107984921	1.4307e-05	1	1	0	3.69113337563452e-05	LINC01772
COAD	26871	0.0010343	1	1	0	0.00210483673673674	RNU1-1
COAD	55672	9.253e-14	5.431	14.98	-1.46374785542191	4.99336001447876e-13	NBPF1
COAD	26869	0.043256	1	1	0	0.0647869484964169	RNU1-3
COAD	9696	2.5436e-12	7.87	4.68	0.749855105924082	1.21336447952218e-11	CROCC
COAD	6060	0.027791	1	1	0	0.0433365966808451	RNU1-4
COAD	100500876	0.48605	1	1	0	0.51402327390523	MIR3675
COAD	112267871	0.066402	1	1	0	0.0952622482678984	BX284668.2
COAD	26870	0.021018	1	1	0	0.033604456566812	RNU1-2
COAD	4237	1e-20	24.003	4.952	2.27713151177897	9.45981387478849e-20	MFAP2
COAD	23400	9.6737e-06	55.353	48.393	0.193863131572636	2.54329829649659e-05	ATP13A2
COAD	6390	2.4832e-17	209.634	318.557	-0.603678816846942	1.8088534723127e-16	SDHB
COAD	11240	2.2703e-16	19.873	364.856	-4.19844559750469	1.52327389438944e-15	PADI2
COAD	400743	0.10881	1	1	0	0.146974995771926	AL590644.1
COAD	29943	0.00062975	1	1	0	0.00133097998771383	PADI1
COAD	51702	3.1816e-05	1	1	0	7.90820504612649e-05	PADI3
COAD	100616188	0.0014498	1	1	0	0.00287912950892461	MIR3972
COAD	23569	0.87687	1	1	0	0.887706827071073	PADI4
COAD	55920	1e-20	111.682	58.948	0.921881911567391	9.45981387478849e-20	RCC2
COAD	55160	0.032709	55.823	66.058	-0.242873631859105	0.0502625827664399	ARHGEF10L
COAD	81569	0.0055784	1	1	0	0.0100080031448055	ACTL8
COAD	84966	0.22812	1	1.302	-0.380729448503549	0.274758849571821	IGSF21
COAD	127707	0.01329	1	1.431	-0.517023672064581	0.0220986147668972	KLHDC7A
COAD	5081	0.0043706	1	1	0	0.00800489171171171	PAX7
COAD	80834	0.3181	1	1	0	0.346653199161834	TAS1R2
COAD	8659	1e-20	30.572	11.124	1.45853528566937	9.45981387478849e-20	ALDH4A1
COAD	100302276	0.041346	1	1	0	0.062192816170041	MIR1290
COAD	126917	1e-20	12.658	5.741	1.14067551213135	9.45981387478849e-20	IFFO2
COAD	23352	0.19351	27.43	28.413	-0.0507965450196577	0.238730299001489	UBR4
COAD	101927895	0.15147	1	1	0	0.195731168958743	EMC1-AS1
COAD	23065	1.5562e-08	27.099	21.16	0.356899987165602	5.30912289855073e-08	EMC1
COAD	51154	1e-20	75.304	33.754	1.15766802193785	9.45981387478849e-20	MRTO4
COAD	22977	1.9509e-08	50.123	111.517	-1.15371898421159	6.59730480871012e-08	AKR7A3
COAD	8574	8.0585e-15	58.175	86.832	-0.577827508162324	4.7299799343832e-14	AKR7A2
COAD	54896	0.062855	16.6	15.236	0.12369904855831	0.0907265452139676	PQLC2
COAD	832	1e-20	316.512	427.628	-0.434096122219246	9.45981387478849e-20	CAPZB
COAD	440574	1.0196e-16	4.207	7.74	-0.879541748262983	7.0352714594261e-16	MICOS10
COAD	100532736	8.3949e-17	297.371	462.829	-0.638215303066232	5.839351437014e-16	NBL1
COAD	3362	0.24708	1	1	0	0.293797524326049	HTR6
COAD	255104	0.019832	23.191	27.352	-0.238081297294776	0.0318516960643493	TMCO4
COAD	54546	5.5723e-07	14.715	41.225	-1.48623195138443	1.65577125830454e-06	RNF186
COAD	23252	7.7846e-11	6.101	3.773	0.693333630527521	3.23041398775283e-10	OTUD3
COAD	30814	0.021943	1	1	0	0.0349409932355454	PLA2G2E
COAD	5320	0.036324	142.829	491.696	-1.78347768481823	0.0552481542542338	PLA2G2A
COAD	5322	0.0010759	1	2.601	-1.3790663992809	0.00218313689320388	PLA2G5
COAD	26279	0.012502	1	3.534	-1.82130203988953	0.0209236810357731	PLA2G2D
COAD	64600	0.003651	1	1	0	0.00678584715757979	PLA2G2F
COAD	391013	0.0097314	1	1	0	0.0166353232074606	PLA2G2C
COAD	127733	0.77939	7.475	8.04	-0.105121922093461	0.796485791253485	UBXN10
COAD	127731	0.0025142	1	1	0	0.00481131735409892	VWA5B1
COAD	55450	8.9189e-15	136.689	307.947	-1.17178492636237	5.21174185262608e-14	CAMK2N1
COAD	79594	1e-20	34.278	54.759	-0.675813164817259	9.45981387478849e-20	MUL1
COAD	163933	0.20325	1	1	0	0.248959545404754	FAM43B
COAD	978	6.7188e-07	26.379	83.33	-1.65944610551534	1.97935086813332e-06	CDA
COAD	65018	1e-20	12.22	35.196	-1.52616719177202	9.45981387478849e-20	PINK1
COAD	100861548	1.7652e-05	2.279	2.03	0.166921197192759	4.51764335088121e-05	PINK1-AS
COAD	1650	1.7707e-09	394.89	318	0.31242406865207	6.57121873547959e-09	DDOST
COAD	57576	0.57559	1	1	0	0.601913451952303	KIF17
COAD	400745	0.022297	1	1	0	0.035469327856025	SH2D5
COAD	50809	0.019067	72.427	69.67	0.0559900553510993	0.0307267652230309	HP1BP3
COAD	8672	0.044059	36.323	44.358	-0.288310956124302	0.0658661285513738	EIF4G3
COAD	100302155	0.0042224	1	1	0	0.00775760197173842	MIR1256
COAD	1889	1.551e-11	75.485	154.797	-1.03611561908541	6.85518760869565e-11	ECE1
COAD	84224	0.004705	4.01	3.378	0.247432908540897	0.00857172423625255	NBPF3
COAD	249	0.66424	3.41	4.691	-0.460123761584446	0.687799190628328	ALPL
COAD	5909	0.98455	18.374	35.693	-0.957975431340056	0.985902589889401	RAP1GAP
COAD	84196	3.2027e-08	32.613	27.618	0.239838309221019	1.0609092001185e-07	USP48
COAD	401944	0.12941	1	1	0	0.171191708370305	LDLRAD2
COAD	3339	0.40902	42.686	47.763	-0.162130477786574	0.437839943516347	HSPG2
COAD	23436	0.14736	1	1	0	0.191126996868113	CELA3B
COAD	10136	0.51209	1	1	0	0.53972422801395	CELA3A
COAD	101928043	0.22033	1	1	0	0.266697688227334	LINC01635
COAD	29092	0.00010761	1.473	1.188	0.310222594235084	0.000251724103556485	LINC00339
COAD	998	1.7076e-10	77.145	99.433	-0.366152081030021	6.89795137283237e-10	CDC42
COAD	54361	0.33604	2.614	4.088	-0.645136055142188	0.364409975754049	WNT4
COAD	100616433	0.065929	1	1	0	0.0946565374293785	MIR4418
COAD	9923	0.024089	8.753	7.751	0.175395117892155	0.0380627645728821	ZBTB40
COAD	2046	0.082094	1	1	0	0.114914128818227	EPHA8
COAD	102466615	0.24014	1	1	0	0.286949015228426	MIR6127
COAD	712	2.8267e-07	87.966	351.4	-1.99809627509411	8.64635372726029e-07	C1QA
COAD	714	1.3509e-08	111.037	432.587	-1.96194981563813	4.63488442773857e-08	C1QC
COAD	713	3.0322e-06	108.632	423.567	-1.9631410496601	8.36529590426844e-06	C1QB
COAD	2048	1e-20	55.668	30.585	0.864023975945877	9.45981387478849e-20	EPHB2
COAD	100616391	0.0041204	1	1	0	0.00758390989300411	MIR4684
COAD	100422914	0.049879	1	1	0	0.0736748673139159	MIR4253
COAD	729059	0.086982	1	1	0	0.120828821169017	TEX46
COAD	23028	1e-20	100.174	57.065	0.811830042331944	9.45981387478849e-20	KDM1A
COAD	100422866	0.023195	1	1	0	0.0367801024604694	MIR3115
COAD	7798	4.539e-08	16.572	26.143	-0.657676979467237	1.48813454038997e-07	LUZP1
COAD	3352	6.4911e-11	5.777	1	2.53032049467804	2.70973435318275e-10	HTR1D
COAD	10236	1.5586e-20	55.579	38.418	0.532757461418194	1.45229049166667e-19	HNRNPR
COAD	80818	0.00035256	7.941	10.323	-0.378469697241583	0.000773425473808123	ZNF436
COAD	148898	0.17996	2.101	1.984	0.0826641362861709	0.22445317791411	ZNF436-AS1
COAD	6920	1.1415e-20	72.018	224.579	-1.64079358973689	1.07528915332772e-19	TCEA3
