Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
UCEC	65220	0.00063272	46.516	41.845	0.152671794553751	0.00146688001628499	NADK
UCEC	2782	0.14495	310.026	297.585	0.0590874025254349	0.195042007325142	GNB1
UCEC	163688	0.066217	1.06	1	0.0840642647884745	0.100552721733333	CALML6
UCEC	339456	6.511e-17	5.878	1.848	1.66936060223527	1.01233827986348e-15	TMEM52
UCEC	85452	0.41061	1	1	0	0.45704039190774	CFAP74
UCEC	2563	5.793e-05	1.638	1.106	0.566583971406301	0.000158845496569159	GABRD
UCEC	5590	7.6134e-12	21.961	8.544	1.36196019720472	6.45396446594715e-11	PRKCZ
UCEC	100506504	7.8521e-08	4.55	9.291	-1.0299673384224	3.46215899728997e-07	PRKCZ-AS1
UCEC	199990	0.00015714	63.221	56.934	0.15111339288326	0.000402353295863309	FAAP20
UCEC	6497	5.2529e-07	33.996	66.509	-0.968184571813096	2.02214899780294e-06	SKI
UCEC	79906	0.084027	9.614	10.495	-0.126493458041621	0.123037220750836	MORN1
UCEC	11079	3.6748e-20	77.41	61.016	0.343332344167421	7.58193789855072e-19	RER1
UCEC	5192	0.16924	13.429	12.588	0.0933027937077279	0.221180143439096	PEX10
UCEC	9651	0.8212	1	1	0	0.843835142328687	PLCH2
UCEC	55229	1.6268e-05	20.154	23.744	-0.236496795665149	4.84222242257938e-05	PANK4
UCEC	388585	0.0030672	1	1	0	0.00634729550286181	HES5
UCEC	8764	0.19837	74.932	86.365	-0.204864810142807	0.25249774474743	TNFRSF14
UCEC	100996583	4.1256e-05	1	1.062	-0.0867837661420667	0.000115120564498346	AL139246.3
UCEC	127281	1.2666e-06	36.21	24.435	0.567439072229504	4.55021173316512e-06	PRXL2B
UCEC	79258	3.3759e-06	2.275	1	1.18586654531133	1.12784174537988e-05	MMEL1
UCEC	100287898	0.027786	1	1.153	-0.205392512989685	0.0473167993421053	TTC34
UCEC	140625	0.31066	1	1	0	0.363960047269436	ACTRT2
UCEC	440556	0.046339	1	1.369	-0.453122446595813	0.0742166883701308	PRDM16-DT
UCEC	63976	0.40207	1	1	0	0.448564943919283	PRDM16
UCEC	100422968	0.20682	1	1	0	0.261385227764523	MIR4251
UCEC	27237	1e-20	29.297	6.96	2.07359372968231	2.16315289648623e-19	ARHGEF16
UCEC	1953	0.024782	4.489	8.736	-0.960578760004308	0.0427672093340405	MEGF6
UCEC	693135	0.69892	1	1	0	0.732695128865979	MIR551A
UCEC	127262	9.9837e-11	56.623	119.418	-1.07656021866986	7.0579987150838e-10	TPRG1L
UCEC	49856	1e-20	46.769	28.705	0.704250526227329	2.16315289648623e-19	WRAP73
UCEC	7161	0.23039	5.759	1.476	1.96412560063571	0.286044105303319	TP73
UCEC	148870	2.1303e-08	1.227	3.08	-1.32779510191936	1.03595160973527e-07	CCDC27
UCEC	388588	0.046093	12.708	11.763	0.111480947475747	0.0738798363239744	SMIM1
UCEC	57470	0.0076943	37.424	44.067	-0.235734917140636	0.0148242915334517	LRRC47
UCEC	9731	0.27902	14.646	13.767	0.0892924883688815	0.336377556896369	CEP104
UCEC	1677	7.5799e-05	7.859	7.319	0.102699206260122	0.000203722669262537	DFFB
UCEC	339448	0.00052669	39.271	35.248	0.155922935226757	0.00123769161456721	C1orf174
UCEC	100133612	3.8077e-12	1	1	0	3.37477784435798e-11	LINC01134
UCEC	105376672	0.027474	1	1	0	0.0468801237545884	LINC01345
UCEC	284661	0.3044	1	1	0	0.361936795949261	LINC01777
UCEC	105376679	0.44225	1	1	0	0.488533971871969	LINC01646
UCEC	55966	0.10057	1	1.124	-0.168642035558839	0.143209768692173	AJAP1
UCEC	100616421	0.22887	1	1	0	0.284423637950788	MIR4689
UCEC	261734	0.70739	8.185	7.343	0.156612816726644	0.740347795442014	NPHP4
UCEC	8514	0.024523	9.664	12.743	-0.399012601932908	0.0423716069180005	KCNAB2
UCEC	26038	0.70116	1	1	0	0.734739038505773	CHD5
UCEC	6146	3.9465e-16	154.162	367.165	-1.25198134693754	5.70027755231452e-15	RPL22
UCEC	388591	0.88659	7.12	7.534	-0.0815387920936325	0.901671965888289	RNF207
UCEC	23463	0.063835	57.839	55.061	0.0710117972828855	0.097454912003217	ICMT
UCEC	390992	0.31775	1	1	0	0.363960047269436	HES3
UCEC	387509	7.5072e-08	5.834	19.948	-1.77368681676694	3.32359575510204e-07	GPR153
UCEC	11332	1e-20	50.852	27.47	0.888447605720926	2.16315289648623e-19	ACOT7
UCEC	54626	4.5935e-10	4.223	1	2.07826824713921	2.93329809363611e-09	HES2
UCEC	83715	4.9033e-20	36.334	2.512	3.85441183105202	1.00078286200717e-18	ESPN
UCEC	100422975	0.036718	1	1	0	0.060584035059761	MIR4252
UCEC	8718	8.1854e-09	23.731	10.421	1.18727917011042	4.2441848668336e-08	TNFRSF25
UCEC	57449	5.9833e-11	20.974	13.576	0.627543557385458	4.40063310946077e-10	PLEKHG5
UCEC	79707	0.33557	12.097	12.155	-0.00690058320155255	0.381932416928996	NOL9
UCEC	80835	8.3498e-15	1	1	0	1.03929914972678e-13	TAS1R1
UCEC	3104	0.08952	29.654	28.958	0.0342647563211873	0.129861581964081	ZBTB48
UCEC	9903	1.9201e-08	18.799	45.562	-1.27717515654437	9.43603836030205e-08	KLHL21
UCEC	148479	2.0258e-05	21.87	30.896	-0.498466849015195	5.94558335266074e-05	PHF13
UCEC	90326	1.5752e-05	24.703	32.613	-0.400760900328733	4.70186156467042e-05	THAP3
UCEC	55735	4.8348e-06	19.4	16.017	0.276452697576184	1.5689852457615e-05	DNAJC11
UCEC	23261	0.093902	14.905	14.844	0.00591646918100517	0.135142462627156	CAMTA1
UCEC	9341	2.7761e-12	66.835	150.139	-1.16762306613609	2.50630225128815e-11	VAMP3
UCEC	8863	1.096e-09	3.514	17.559	-2.32102458804296	6.59569035667107e-09	PER3
UCEC	10911	0.0074008	1	1	0	0.0142933205358657	UTS2
UCEC	3604	5.4882e-06	1	1	0	1.76393706222661e-05	TNFRSF9
UCEC	11315	0.0013638	477.315	423.383	0.172978332623971	0.00299562549662488	PARK7
UCEC	54206	0.0021599	38.661	62.955	-0.703442009365761	0.00458981268775072	ERRFI1
UCEC	102724539	0.06805	1	1	0	0.102801624883937	LINC01714
UCEC	50651	6.9172e-14	1.692	10.726	-2.66431068490365	7.74631177974435e-13	SLC45A1
UCEC	473	3.7839e-08	55.536	115.766	-1.05971642652066	1.76944516936974e-07	RERE
UCEC	2023	1e-20	1825.76	626.583	1.54291959929516	2.16315289648623e-19	ENO1
UCEC	102465436	0.00035106	1	1	0	0.000848609219993633	MIR6728
UCEC	100505975	0.24403	1	1	0	0.300184443484366	ENO1-AS1
UCEC	765	9.3863e-06	1	1	0	2.90254061091502e-05	CA6
UCEC	155184	0.13346	1	1	0	0.182000352032569	SLC2A7
UCEC	6518	0.00038816	2.842	1.816	0.646142351951865	0.000931077135636057	SLC2A5
UCEC	80045	1e-20	10.381	5.285	0.973970048242189	2.16315289648623e-19	GPR157
UCEC	106614088	0.55944	3.289	3.763	-0.194234281232479	0.602416882711672	MIR34AHG
UCEC	102724571	0.004178	3.682	2.42	0.60548257918795	0.00845698782546876	LNCTAM34A
UCEC	9563	1.0612e-10	23.046	55.483	-1.26752942747766	7.46510611488573e-10	H6PD
UCEC	80176	0.00093794	27.764	41.601	-0.5834027740484	0.00211528686336634	SPSB1
UCEC	100506022	7.843e-11	1	3.177	-1.66766509005141	5.64983725490196e-10	LINC02606
UCEC	84275	1e-20	10.273	5.206	0.980610333165699	2.16315289648623e-19	SLC25A33
UCEC	199953	1.5482e-10	22.87	17.712	0.368729238517483	1.06457757923332e-09	TMEM201
UCEC	5293	5.4342e-06	5.342	10.54	-0.980422985889467	1.74830801694915e-05	PIK3CD
UCEC	644997	0.17084	1	1	0	0.222989715202567	PIK3CD-AS1
UCEC	101929074	0.00016364	2.417	7.809	-1.69192033935969	0.000417869049327354	PIK3CD-AS2
UCEC	22883	0.0002157	131.759	183.952	-0.481427851236439	0.000539380239323746	CLSTN1
UCEC	56998	4.851e-19	39.424	22.397	0.815768659888272	9.1926853577371e-18	CTNNBIP1
UCEC	84328	9.233e-11	25.049	38.033	-0.602498731954579	6.57011165260856e-10	LZIC
UCEC	64802	0.28412	8.356	8.611	-0.0433682958869211	0.341633928420608	NMNAT1
UCEC	100847055	0.0079542	1	1	0	0.0152792011806375	MIR5697
UCEC	116362	5.808e-05	4.47	39.632	-3.14831903717568	0.000159180151606305	RBP7
UCEC	10277	6.0545e-08	25.267	38.602	-0.611421216129483	2.72225426371891e-07	UBE4B
UCEC	23095	0.00028232	13.354	19.41	-0.539528172708047	0.00069318477042466	KIF1B
UCEC	5226	1e-20	240.827	76.861	1.64767349518961	2.16315289648623e-19	PGD
UCEC	100526739	0.31775	1	1	0	0.363960047269436	CENPS-CORT
UCEC	378708	2.7773e-06	4.202	2.508	0.744538813871007	9.40689061710037e-06	CENPS
UCEC	1325	0.0021672	1	1	0	0.00460317806788512	CORT
UCEC	1676	0.46917	29.158	28.384	0.0388138512425711	0.515049123331245	DFFA
UCEC	5195	8.6154e-06	45.869	40.924	0.16457229115665	2.67870026208026e-05	PEX14
UCEC	54897	0.020016	8.09	8.233	-0.0252785234324032	0.0353457204434452	CASZ1
UCEC	148345	0.002276	1	1	0	0.00481764966081219	C1orf127
UCEC	23435	0.047092	55.721	51.805	0.105129802108151	0.0752322609061579	TARDBP
UCEC	10747	6.0932e-05	1	2.01	-1.0071955014042	0.000166515788362328	MASP2
UCEC	6723	6.3738e-07	192.948	117.97	0.709792063640913	2.42091739869935e-06	SRM
UCEC	5394	0.8943	39.299	40.161	-0.0313025903033826	0.908539556665626	EXOSC10
UCEC	105376736	1e-20	2.101	1	1.07107616201096	2.16315289648623e-19	EXOSC10-AS1
UCEC	2475	9.2064e-15	25.018	16.297	0.618360048225905	1.13907321673004e-13	MTOR
UCEC	100873935	0.050221	1	1	0	0.0794871799610895	MTOR-AS1
UCEC	10218	0.1814	1	1	0	0.234249628663756	ANGPTL7
UCEC	29914	0.0037302	12.509	16.614	-0.409432997988992	0.00762304823254979	UBIAD1
UCEC	57540	4.7228e-11	1	1	0	3.52823674647425e-10	DISP3
UCEC	101929181	0.17168	1	1	0	0.223868046713991	LINC01647
UCEC	26232	2.0379e-07	13.383	6.402	1.06380697194915	8.41081467657184e-07	FBXO2
UCEC	93611	0.34458	18.719	21.697	-0.212992212134194	0.391053920581934	FBXO44
UCEC	26270	1.4619e-19	35.872	16.886	1.08703056403369	2.88804494362533e-18	FBXO6
UCEC	10459	1e-20	106.575	55.083	0.952190014694917	2.16315289648623e-19	MAD2L2
UCEC	374946	2.1473e-17	1	1	0	3.51879132374101e-16	DRAXIN
UCEC	57085	2.6804e-07	151.097	74.823	1.01392129989719	1.08328870120653e-06	AGTRAP
UCEC	4524	0.00013827	7.478	10.893	-0.542676959663195	0.000356642969086174	MTHFR
UCEC	1185	4.8896e-09	7.107	14.623	-1.04092671516332	2.6267761509434e-08	CLCN6
UCEC	4878	0.79387	1	1	0	0.81889189656734	NPPA
UCEC	4879	0.0067551	1	1	0	0.0131522068381913	NPPB
UCEC	90231	1e-20	92.081	65.845	0.483829608948547	2.16315289648623e-19	KIAA2013
UCEC	5351	1.7127e-10	272.882	148.737	0.875513655229273	1.17081516951695e-09	PLOD1
UCEC	9927	1.8894e-05	52.507	70.926	-0.433804817197086	5.57543116984065e-05	MFN2
UCEC	60672	2.542e-07	65.593	49.639	0.402067808492029	1.03211543672014e-06	MIIP
UCEC	102466982	1.3558e-06	1	1	0	4.84429998431373e-06	MIR6729
UCEC	943	0.0010417	1	1.962	-0.972325041557152	0.00233266246559182	TNFRSF8
UCEC	7133	1.2058e-07	19.134	40.967	-1.09832374517675	5.1328186133433e-07	TNFRSF1B
UCEC	100616438	0.7462	1	1	0	0.775499551053928	MIR4632
UCEC	55187	5.2052e-07	7.738	12.518	-0.693971447500663	2.00582042970733e-06	VPS13D
UCEC	677885	0.0038268	1.242	1	0.312665173558394	0.0078015618365703	SNORA59A
UCEC	9249	4.6529e-06	250.82	165.112	0.603207414839466	1.51665363766457e-05	DHRS3
UCEC	102466722	2.1685e-06	1.704	1.304	0.385981465994761	7.47602436809445e-06	MIR6730
UCEC	343066	0.01658	1	1	0	0.0297697650953807	AADACL4
UCEC	126767	0.31775	1	1	0	0.363960047269436	AADACL3
UCEC	93190	0.61744	1	1	0	0.657198519626168	C1orf158
UCEC	390999	0.045153	1	1	0	0.0726267892952973	PRAMEF12
UCEC	65121	0.18491	1	1	0	0.238133636363636	PRAMEF1
UCEC	440560	0.14949	1	1	0	0.200357941747573	PRAMEF11
UCEC	343069	0.31775	1	1	0	0.363960047269436	HNRNPCL1
UCEC	65122	0.11964	1	1	0	0.165885069393718	PRAMEF2
UCEC	400735	0.31775	1	1	0	0.363960047269436	PRAMEF4
UCEC	441871	0.13589	1	1	0	0.184783142498955	PRAMEF7
UCEC	440561	0.31775	1	1	0	0.363960047269436	PRAMEF6
UCEC	440563	0.29966	1	1	0	0.357195849076351	HNRNPCL2
UCEC	391003	0.2038	1	1	0	0.258155733511289	PRAMEF18
UCEC	391002	0.18842	1	1	0	0.241928783044924	PRAMEF8
UCEC	653619	0.31775	1	1	0	0.363960047269436	PRAMEF15
UCEC	729528	0.31775	1	1	0	0.363960047269436	PRAMEF14
UCEC	645414	0.092822	1	1	0	0.133824894993354	PRAMEF19
UCEC	391004	0.1646	1	1	0	0.216532416979498	PRAMEF17
UCEC	645425	0.063145	1	1	0	0.0965831862745098	PRAMEF20
UCEC	126755	0.67129	1	1	0	0.707801861778457	LRRC38
UCEC	10630	1.0758e-05	7.101	30.676	-2.11101626283844	3.29097131345689e-05	PDPN
UCEC	7799	1.049e-07	14.362	23.33	-0.699929639695411	4.52112052980132e-07	PRDM2
UCEC	23254	0.052395	13.473	8.27	0.704111893442092	0.0823639275362319	KAZN
UCEC	105376762	0.063466	1	1	0	0.0969764907761454	KAZN-AS1
UCEC	200197	0.57344	1	1	0	0.615324670968958	TMEM51-AS1
UCEC	55092	0.0016644	29.383	17.776	0.725050980527209	0.00360343153692615	TMEM51
UCEC	114827	0.67423	1.745	1	0.803227036434928	0.710474229274611	FHAD1
UCEC	79180	1.3218e-08	87.098	63.468	0.4566102099049	6.66105318584071e-08	EFHD2
UCEC	11330	0.028416	1	1	0	0.0482561431447104	CTRC
UCEC	63036	0.066348	1	1	0	0.100710725394816	CELA2A
UCEC	51032	0.015426	1	1	0	0.0279111468742553	CELA2B
UCEC	842	0.0010176	18.552	23.167	-0.320496510071124	0.00228206092350103	CASP9
UCEC	23341	0.57287	11.408	12.254	-0.103206869533441	0.614843936295528	DNAJC16
UCEC	107397391	0.057706	1	1	0	0.0894837816052829	SCARNA21B
UCEC	79814	1e-20	5.653	1.344	2.07248355887666	2.16315289648623e-19	AGMAT
UCEC	84301	0.96056	9.149	9.144	0.000788659638558925	0.966158954340722	DDI2
UCEC	23207	0.055483	42.977	48.505	-0.174568691809716	0.0865314463539884	PLEKHM2
UCEC	284723	0.030644	1.068	2.023	-0.921584672870729	0.0516699261233252	SLC25A34
UCEC	110806303	0.07559	1	1	0	0.1123956537633	SLC25A34-AS1
UCEC	388595	0.00073016	1	1	0	0.00167606414189257	TMEM82
UCEC	54751	0.015697	86.557	118.177	-0.449226878310254	0.0283609317046085	FBLIM1
UCEC	440567	3.475e-14	16.915	11.927	0.504071969756679	4.04670501022495e-13	UQCRHL
UCEC	729614	5.9372e-10	3.561	7.948	-1.15830943688661	3.73584369060773e-09	AL450998.2
UCEC	23013	4.6588e-05	15.332	21.638	-0.49702125379601	0.000129317750913965	SPEN
UCEC	7709	1.6228e-09	39.519	32.417	0.285795856807556	9.47069905201127e-09	ZBTB17
UCEC	149563	2.5427e-08	1	1	0	1.22137538169549e-07	SRARP
UCEC	27129	7.0221e-07	1.733	83.973	-5.59858197033173	2.64597839205955e-06	HSPB7
UCEC	1187	0.017604	1	1.047	-0.0662614422687213	0.031434925682032	CLCNKA
UCEC	1188	0.039181	1	1.167	-0.222804561045261	0.0642061020143885	CLCNKB
UCEC	348487	1.1686e-15	1	1	0	1.61323459393939e-14	FAM131C
UCEC	1969	0.077261	28.425	30.39	-0.0964363257426842	0.11453635261959	EPHA2
UCEC	128272	1e-20	27.395	10.376	1.40066221894164	2.16315289648623e-19	ARHGEF19
UCEC	79363	0.0021592	6.34	9.992	-0.656290636581188	0.00458875327486471	CPLANE2
UCEC	54455	0.7615	16.849	17.563	-0.0598763289346756	0.789577886016023	FBXO42
UCEC	26099	0.53388	94.986	92.856	0.0327197554710571	0.578310758988016	SZRD1
UCEC	374955	0.0014402	1	1	0	0.0031506795620438	SPATA21
UCEC	55707	0.00070667	74.702	85.01	-0.186485691224729	0.0016252553776252	NECAP2
UCEC	107984921	0.00092828	1.388	2.266	-0.707140293242255	0.00209474557558946	LINC01772
UCEC	26871	0.072519	1	1	0	0.108490958754762	RNU1-1
UCEC	100132147	0.041167	1	1	0	0.0670170044311035	LINC01783
UCEC	55672	1.376e-05	4.52	8.4	-0.894066555250935	4.14528871842349e-05	NBPF1
UCEC	26869	0.085831	1	1	0	0.125308198820664	RNU1-3
UCEC	9696	0.00018656	14.855	27.182	-0.871703005601896	0.000470750379971198	CROCC
UCEC	6060	0.023606	1	1	0	0.0409611844290394	RNU1-4
UCEC	100500876	0.31775	1	1	0	0.363960047269436	MIR3675
UCEC	112267871	0.057579	1	1.087	-0.120351940365222	0.0893415846049046	BX284668.2
UCEC	26870	0.081095	1	1	0	0.119302055153707	RNU1-2
UCEC	4237	1.1291e-12	134.94	51.861	1.37959613688109	1.08061511764706e-11	MFAP2
UCEC	23400	1e-20	57.89	24.693	1.22921203364631	2.16315289648623e-19	ATP13A2
UCEC	6390	4.3177e-09	144	128.825	0.160656219176646	2.34107523446798e-08	SDHB
UCEC	11240	1.3682e-18	7.56	2.717	1.47637166888646	2.47340155555556e-17	PADI2
UCEC	400743	2.1191e-05	1	1	0	6.20103543165468e-05	AL590644.1
UCEC	29943	9.1723e-07	1	1	0	3.3806901197411e-06	PADI1
UCEC	51702	4.0915e-08	1	1	0	1.901963e-07	PADI3
UCEC	100616188	0.010225	1	1	0	0.0192134177528461	MIR3972
UCEC	23569	0.11689	1	1	0	0.162755695335901	PADI4
UCEC	353238	0.15442	1	1	0	0.205983764347622	PADI6
UCEC	55920	1e-20	151.721	51.134	1.56906599406425	2.16315289648623e-19	RCC2
UCEC	55160	0.38478	22.286	23.182	-0.0568673406560614	0.431345973719179	ARHGEF10L
UCEC	81569	1.1051e-06	1	1	0	4.01915500558838e-06	ACTL8
UCEC	101927876	0.31775	1	1	0	0.363960047269436	LINC01654
UCEC	84966	0.25859	1	1.478	-0.563646269484064	0.315066221984488	IGSF21
UCEC	127707	9.2227e-18	3.279	1	1.71325590173097	1.5607329910847e-16	KLHDC7A
UCEC	5081	0.029989	1	1	0	0.050693094025974	PAX7
UCEC	80834	0.31775	1	1	0	0.363960047269436	TAS1R2
UCEC	8659	7.3013e-09	24.399	19.294	0.338669748197994	3.82056079485412e-08	ALDH4A1
UCEC	100616120	0.15804	1	1	0	0.209842789694567	MIR4695
UCEC	100302276	0.024896	1	1	0	0.0429444216584627	MIR1290
UCEC	126917	0.14982	6.315	8.464	-0.422556893439111	0.200741174117647	IFFO2
UCEC	23352	0.0022419	18.206	23.378	-0.360737526048203	0.00475032541395349	UBR4
UCEC	101927895	0.083988	1.265	1.761	-0.477257524249536	0.122995927992799	EMC1-AS1
UCEC	23065	1.6908e-09	28.371	21.1	0.427174003622535	9.82475571428572e-09	EMC1
UCEC	51154	6.7702e-09	67.346	52.764	0.35203832131158	3.56558648786127e-08	MRTO4
UCEC	22977	2.616e-07	2.262	1.79	0.337639341838202	1.05932885333333e-06	AKR7A3
UCEC	8574	0.010789	61.026	72.707	-0.252670238085017	0.0201915900090379	AKR7A2
UCEC	54896	1e-20	31.814	19.033	0.741158795965257	2.16315289648623e-19	PQLC2
UCEC	832	0.0066282	349.721	392.069	-0.164903146367141	0.012928338722384	CAPZB
UCEC	440574	7.3463e-08	8.251	11.47	-0.475224505353933	3.25552570817121e-07	MICOS10
UCEC	100532736	1.6297e-08	78.959	385.791	-2.28864386401168	8.11217364510489e-08	NBL1
UCEC	3362	7.1728e-09	1	1	0	3.75850099838969e-08	HTR6
UCEC	255104	0.22748	29.399	27.114	0.116729120124471	0.282955671927046	TMCO4
UCEC	54546	3.1543e-07	1	1	0	1.25917710129688e-06	RNF186
UCEC	23252	0.082168	4.661	5.847	-0.327057078440102	0.120674061371841	OTUD3
UCEC	30814	0.13037	1	1	0	0.178556181829114	PLA2G2E
UCEC	5320	0.073915	1	2.254	-1.17248751551013	0.110264972820748	PLA2G2A
UCEC	5322	0.088329	1	1	0	0.128420116295398	PLA2G5
UCEC	26279	0.00078961	1	1	0	0.00180199745316101	PLA2G2D
UCEC	64600	0.00013877	1	1	0	0.000357851586097589	PLA2G2F
UCEC	391013	0.040121	1	1	0	0.0655484247597188	PLA2G2C
UCEC	127733	0.13267	13.138	16.329	-0.313690771235976	0.181063946075494	UBXN10
UCEC	105376827	0.16766	1	1	0	0.219568762145691	LINC01757
UCEC	127731	0.016071	1	1	0	0.0289608574367089	VWA5B1
UCEC	55450	0.024983	31.527	68.307	-1.11544553664343	0.0430781812263437	CAMK2N1
UCEC	79594	3.0503e-09	33.862	49.343	-0.543178246554883	1.69711122129946e-08	MUL1
UCEC	163933	0.4011	1	1.966	-0.975263321678493	0.447636246937776	FAM43B
UCEC	978	0.52318	10.917	19.484	-0.835713431277626	0.567854476317545	CDA
UCEC	65018	9.2628e-07	12.628	20.977	-0.732182201637068	3.41238975254731e-06	PINK1
UCEC	100861548	3.1509e-05	4.454	3.421	0.38068345401989	8.95237622552077e-05	PINK1-AS
UCEC	1650	1e-20	458.849	288.271	0.670593754135121	2.16315289648623e-19	DDOST
UCEC	57576	9.7899e-06	1.305	3.947	-1.59670671243586	3.01955778199052e-05	KIF17
UCEC	400745	1.2455e-11	1	1	0	1.02344873737374e-10	SH2D5
UCEC	50809	2.1346e-09	58.045	95.772	-0.722432131206753	1.21767890808916e-08	HP1BP3
UCEC	8672	0.058247	30.079	37.468	-0.316902365989954	0.0901998889115507	EIF4G3
UCEC	100302155	0.046787	1	1	0	0.0748184699522606	MIR1256
UCEC	1889	0.91591	91.794	111.948	-0.286356992166055	0.927638860827034	ECE1
UCEC	84224	0.26992	3.415	4.723	-0.467817956973112	0.32687217118554	NBPF3
UCEC	249	1e-20	84.768	23.664	1.84082579127055	2.16315289648623e-19	ALPL
